degree,label,gene_list
5,0,CLDN19
3,0,USP50
197,0,IAPP
274,0,MTNR1A
93,0,PYROXD1
256,0,RBL2
289,0,KLHL18
716,0,TRAF2
615,0,PROS1
5,0,MTRNR2L8
1135,0,HLA-DOB
83,0,CSNK2B
15,0,KRT81
15,0,ZBBX
1190,0,SPEF1
88,0,SLC7A8
598,0,ZNF398
3,0,RAG2
509,0,RASAL2
1154,0,SORBS3
500,0,DNTTIP2
1318,0,PLCG2
228,0,CIAO1
35,0,AGPAT9
934,0,RFC5
175,0,ERRFI1
54,0,HOXC10
612,0,PANK1
291,0,RPL29
478,0,ZNF691
284,0,STX17
648,0,EFCAB2
377,0,CHMP4B
1986,0,RBM4B
931,0,FAM24B
820,0,PSMG3
1214,0,PIGO
950,0,ZNF430
363,0,TP53INP2
74,0,MARCH5
184,0,TBX10
244,0,TKT
303,0,S100A1
375,0,SNX27
215,0,CCDC51
480,0,MLLT4
916,0,STRA6
36,0,PCK1
553,0,AFAP1L2
2048,0,NGRN
1829,0,ZFP2
649,0,N4BP1
26,0,HRG
107,0,TBC1D8
286,0,NPSR1
308,0,CCL1
613,0,PRRT3
141,0,OR8K3
2,0,OR52A5
1578,0,COL6A2
642,0,SLC9A8
1178,0,MAST2
746,0,GPT2
583,0,SF3B4
1221,0,CTLA4
287,0,AGPS
836,0,SULT2B1
520,0,TARS
1207,0,TYK2
358,0,TRIM40
4,0,SPATS2L
511,0,FRAT1
391,0,THAP3
826,0,PPIL2
543,0,YRDC
390,0,PLA2G4D
12,0,HIST1H3F
916,0,SULT1B1
449,0,C2orf44
828,0,CYSLTR1
1107,0,INPP5A
937,0,NEIL1
620,0,TRMT1
776,0,HSD17B1
15,0,GP1BB
584,0,RCCD1
419,0,IER3
481,0,DARS
994,0,COL4A5
1079,0,NYNRIN
4,0,OR4C11
818,0,VASH1
976,0,VSX1
601,0,IL10
73,0,CFHR5
103,0,NTSR2
876,0,KIF27
997,0,DNAH14
48,0,ENPP3
692,0,BTBD8
1280,0,CD93
958,0,FILIP1L
921,0,UBE2M
123,0,OR2K2
580,0,IQCG
334,0,JAGN1
98,0,AKAP13
107,0,RRM2B
366,0,ZNF579
884,0,TUBA4A
3,0,OR7G2
342,0,ZBTB8OS
415,0,DHRS4
765,0,PUSL1
251,0,NMT2
382,0,PPP2R1B
378,0,KIAA0020
281,0,WIPF2
888,0,STAB1
5,0,MTHFR
225,0,PDP2
501,0,EFHD1
1004,0,TNXB
727,0,ZC3H4
777,0,FGF22
327,0,SORBS2
669,0,SHF
92,0,KCNA7
1002,0,LIN7B
941,0,ZNF417
647,0,LEKR1
913,0,CASC3
244,0,EFNA5
313,0,ADSL
301,0,RPSA
764,0,ECHS1
556,0,ZNF714
1079,0,LIMS2
1277,0,TFAP2E
126,0,CCL25
1322,0,IPO5
49,0,LHX5
234,0,KRT34
1425,0,MAML1
2033,0,PTCH2
826,0,GABPA
635,0,SH3GLB1
704,0,ACVR1B
878,0,IRF6
371,0,PIWIL3
88,0,PSMB4
31,0,ADH1A
5,0,MUCL1
568,0,MAF1
78,0,PHF7
617,0,CKMT2
53,0,GYS1
321,0,WDR25
339,0,RNF19B
216,0,CMTM2
488,0,BACE2
824,0,C1R
1086,0,ATP5C1
492,0,BYSL
6,0,NPPB
7,0,CSN2
874,0,NEK4
441,0,ST18
254,0,SCYL1
1410,0,RIC3
49,0,NTN4
322,0,LRRN3
104,0,IP6K3
429,0,EIF3D
333,0,PTPRZ1
1329,0,NFRKB
407,0,FAM46C
1157,0,LAMP3
391,0,MAGEB3
734,0,RFTN1
83,0,CARNS1
975,0,RIBC1
1317,0,VCL
2,0,OR10Q1
16,0,NCR2
746,0,ACYP1
383,0,TXNDC12
914,0,UBXN2A
932,0,ZC3H12A
533,0,IL20RA
936,0,NINL
457,0,DPP10
568,0,MON1A
407,0,ITGB1BP2
1014,0,PROCA1
1308,0,ARL11
510,0,USP9X
22,0,OR5I1
1090,0,SNRNP25
794,0,KRT73
58,0,TAS2R3
151,0,MAGED4
310,0,ORC5
91,0,NME6
194,0,TYRO3
1325,0,YDJC
990,0,TMPRSS3
676,0,SENP2
929,0,HCCS
1186,0,KLHDC4
264,0,MRFAP1L1
1342,0,ZNF785
358,0,CHIT1
487,0,PPP1R3B
365,0,CCNA1
83,0,CAPN3
125,0,MSLN
746,0,TMEM2
1287,0,SYNC
1524,0,GALNT3
455,0,PRPF31
755,0,HNRNPR
312,0,INO80C
368,0,OR1D2
819,0,TUBD1
201,0,CTH
474,0,CREB5
1288,0,JAG1
7,0,ULBP1
1332,0,MTMR9
226,0,PLA2G2E
439,0,XPNPEP3
500,0,GRHL3
503,0,BECN1
618,0,CRIP2
1742,0,CD68
1173,0,POU2F1
639,0,ZDHHC8
984,0,CCL4
640,0,GCC2
732,0,SRRM4
86,0,EEFSEC
68,0,STC2
705,0,HOMER2
564,0,ELMO1
1100,0,FGD1
342,0,MIIP
543,0,NSF
849,0,HAUS8
538,0,DSG2
305,0,PCSK2
612,0,RBM28
1601,0,LAMA4
275,0,TMEM116
1152,0,SLC12A4
385,0,TPD52L3
256,0,CCL21
274,0,YPEL3
1397,0,WDR70
423,0,RPL7
497,0,GLTSCR2
100,0,PPP4R2
255,0,TOR1A
434,0,TOMM7
842,0,NUF2
1189,0,EPHA5
761,0,QTRTD1
604,0,KCNK5
59,0,HBA2
98,0,AMY1C
301,0,LCOR
454,0,ZNF574
282,0,MTMR6
372,0,RARRES2
731,0,FCHSD2
438,0,KCNG3
711,0,LAG3
183,0,PADI4
13,0,CCDC140
1275,0,RBPJ
798,0,TBC1D10A
669,0,SARNP
105,0,RABGAP1L
1070,0,SRRM3
20,0,RPL3L
472,0,CMPK1
224,0,SOCS4
267,0,NR3C1
1608,0,IRF3
262,0,ME1
278,0,TMEM11
2011,0,DZIP3
1067,0,COL11A2
367,0,OR6F1
376,0,PMFBP1
45,0,EPX
1914,0,CDK20
224,0,UBOX5
544,0,LIN28A
1454,0,RBFOX2
121,0,H6PD
54,0,NOX1
2043,0,EHMT2
326,0,FSIP1
12,0,GIF
53,0,GHSR
1107,0,PMM2
837,0,ZNF358
735,0,SUSD1
355,0,FGF1
1017,0,TNFRSF13B
578,0,POLE2
350,0,TMX1
2019,0,MAP6
15,0,OR6K3
1040,0,EPS8L2
1610,0,ANKRD36B
747,0,UBAP2L
628,0,GIPR
675,0,CD99
1789,0,CTSS
431,0,KCNA2
38,0,RNF185
668,0,SLC25A24
307,0,CECR5
121,0,KIFC3
625,0,NOL4
374,0,CXCL12
141,0,GIT1
1315,0,TAGLN
519,0,GIPC2
602,0,CIZ1
1183,0,TNFSF12
824,0,MEF2A
1214,0,ZNF26
600,0,NFATC1
275,0,JKAMP
678,0,DERL3
803,0,UPF3B
1012,0,AP1S3
1093,0,ANKZF1
166,0,B4GALNT3
1176,0,MEGF8
57,0,FOS
395,0,ENOX2
283,0,SNX1
906,0,ZBTB32
598,0,GSTO1
1154,0,ZNF879
98,0,ZG16
169,0,GPLD1
2066,0,FBXL2
50,0,CNP
621,0,AKAP8
531,0,FIS1
1222,0,TOM1L2
395,0,CAPRIN1
417,0,FKBPL
473,0,LLPH
709,0,NEFH
761,0,ZNF600
483,0,SPRY2
1557,0,PRELP
190,0,SP9
23,0,KRT6A
1737,0,SFI1
677,0,PENK
306,0,LGALS7
297,0,HIST1H1T
69,0,VRK2
651,0,TEP1
208,0,TRIB2
549,0,SSH2
577,0,CEP152
595,0,GGH
1336,0,KIF13A
1658,0,TTC28
455,0,ARL2BP
293,0,STX5
335,0,CCDC86
957,0,DPP3
600,0,DNAJC10
363,0,TADA2A
36,0,CYP8B1
833,0,BRD2
15,0,CPB2
208,0,SSSCA1
291,0,FGF12
567,0,HMGXB3
672,0,AGRN
418,0,LMNB2
182,0,UFL1
2,0,OR5AR1
1012,0,PLEKHG4
206,0,ARSF
46,0,USP17L7
89,0,JADE1
25,0,LIPF
1701,0,ZBTB26
392,0,PHB2
541,0,NEURL1B
671,0,GHR
2,0,OR51B2
208,0,APEX1
670,0,PRDM15
137,0,UPK1B
1218,0,DYNC1H1
836,0,FBXO30
1155,0,HNRNPA3
1932,0,SEPT7
430,0,SIX5
856,0,MAMSTR
1108,0,ZNF266
792,0,SETD1A
108,0,OR1L3
646,0,HS6ST3
42,0,KAZALD1
238,0,IGSF8
114,0,RANBP1
401,0,HSD17B4
1315,0,PPP1R12B
319,0,MRPS5
520,0,ZNRD1
173,0,RRAS2
999,0,GAL3ST4
213,0,SNX32
669,0,UBL5
57,0,SLC2A5
1183,0,CCDC102A
144,0,GNAT3
184,0,DAD1
1426,0,MATN2
782,0,CXCR2
568,0,MAP3K10
410,0,ENTPD2
1038,0,GIMAP5
207,0,ZNF592
912,0,RAD54B
603,0,EFTUD2
754,0,AKR1E2
288,0,CLDN2
435,0,ITFG3
1502,0,SCML4
1561,0,ARHGEF1
1522,0,APH1A
81,0,PPP1R10
263,0,RPS17
1478,0,FGF7
1038,0,FCHO1
486,0,ANXA4
1191,0,CHKB
808,0,MORN2
49,0,FAM21A
137,0,PHACTR3
9,0,POMC
102,0,C17orf49
708,0,ADAMTS3
918,0,ZNF438
114,0,FASN
491,0,TMEM168
159,0,MARK3
1195,0,KNCN
18,0,RXFP3
115,0,TGFB3
1345,0,MAGEH1
144,0,FBXO18
566,0,P4HA3
19,0,ADH4
2,0,OR5D16
1004,0,PELI1
754,0,ZPBP
372,0,GPR4
690,0,POLR3C
1246,0,AP1M2
313,0,C6orf165
538,0,RAB38
105,0,HTR2C
563,0,SLC30A7
13,0,SATB2
1535,0,TACC1
1402,0,TAF6
960,0,BBS12
447,0,AKAP1
1455,0,CD3G
356,0,GPM6A
8,0,EFCAB5
273,0,OSGIN1
1775,0,ULK2
1267,0,SLA
528,0,PLIN3
1108,0,ATAD2B
295,0,TRIM13
47,0,AGXT
45,0,KCNRG
86,0,HCRTR1
1060,0,GPR183
116,0,TMEM123
2,0,PDC
706,0,TMEM159
93,0,CDH18
231,0,INHBC
538,0,CWC25
997,0,MAP3K3
824,0,HAUS3
82,0,DHTKD1
709,0,MORC1
237,0,DUSP23
186,0,KLHL15
129,0,KCNS2
10,0,AQP8
938,0,NRXN3
557,0,UBE2L6
199,0,FCER1A
227,0,TDO2
842,0,TP53AIP1
1365,0,NDUFA2
383,0,RSL1D1
659,0,TIGD2
1719,0,XRCC3
853,0,LRRC8E
635,0,FBXL15
742,0,CEPT1
428,0,RNF6
969,0,NGF
999,0,TMEM50B
208,0,COL4A3BP
592,0,ZDHHC4
41,0,MYL1
817,0,ITGAX
804,0,POU2F3
348,0,FGF13
920,0,BTN3A2
705,0,DOCK10
25,0,IFNA6
1388,0,FAM195A
11,0,FABP1
473,0,CD47
666,0,DYRK4
787,0,MAPT
61,0,MED10
697,0,SGCA
1145,0,PAFAH1B1
546,0,LTV1
15,0,GHRHR
458,0,CBWD5
654,0,EIF4A1
713,0,PPAP2A
448,0,ANKRD53
1498,0,MRPS33
299,0,HMGN2
350,0,LIMK1
1197,0,THNSL1
203,0,SCN1B
836,0,HPSE
1727,0,ADAM33
1276,0,HJURP
352,0,OR52N4
405,0,PACSIN1
331,0,ADAP1
1142,0,UCHL3
435,0,NLRP12
294,0,CDK11B
1421,0,SEPT1
537,0,CARS2
204,0,S100B
667,0,FBXO31
1390,0,CCDC88B
390,0,IDO1
307,0,ADHFE1
1148,0,SLC25A10
107,0,MTHFD2
756,0,PIGL
39,0,APOBEC2
60,0,TAC1
647,0,TIGD3
1446,0,PPFIA2
729,0,AP3B2
254,0,CYP24A1
1069,0,PGAP2
388,0,GSC2
463,0,DGKZ
187,0,RARS2
119,0,CSGALNACT1
210,0,RAD23A
910,0,RHPN1
1599,0,SH2B1
1355,0,CEP68
157,0,TRIM10
118,0,PHLDA1
312,0,GFRA3
681,0,TMC4
935,0,ALG1
864,0,USP37
766,0,ACTN1
666,0,IFFO1
1029,0,MMACHC
2151,0,PPP1CA
705,0,MACF1
493,0,DOT1L
418,0,PDX1
641,0,IQCH
757,0,SH2D2A
1352,0,CD200
1226,0,TTC3
361,0,HPX
552,0,MCC
284,0,CLDN16
996,0,IGLL5
1191,0,PAK4
578,0,PSMD12
984,0,LRMP
237,0,TWF1
2177,0,USP11
601,0,MAP4K3
158,0,RUVBL1
243,0,NUS1
652,0,LOXL1
484,0,SLC16A6
331,0,NR2C2AP
426,0,BMP7
8,0,RXFP4
606,0,LPPR4
53,0,SNX5
297,0,TNR
363,0,PHKA1
27,0,OTOF
1500,0,PAN3
996,0,RBBP4
892,0,TRDMT1
847,0,SVOP
298,0,ARL1
1100,0,SSBP4
570,0,KIF15
139,0,TNIP2
428,0,ANAPC13
822,0,FADS3
2,0,OR5C1
198,0,ACSM3
2,0,OR56B4
590,0,STX10
425,0,SRA1
32,0,STAB2
1025,0,RHOT2
342,0,HSPA2
6,0,PLG
21,0,BLOC1S5
1027,0,MEX3B
1304,0,ACRBP
542,0,ZNF720
918,0,TEAD1
597,0,OR10AD1
303,0,SULT1E1
565,0,PPA2
155,0,MARS
394,0,LHCGR
1577,0,MCAM
5,0,HAO2
2,0,OR10K2
2,0,TIMM10B
33,0,CDIPT
395,0,MAGEA2
1639,0,DNM1L
246,0,MORC4
693,0,HPCA
899,0,PRSS50
596,0,QSOX2
575,0,ADAMTS8
1022,0,ZNF419
157,0,TAF12
380,0,RPL35A
400,0,NCOA6
219,0,CNIH4
1088,0,TRMT2A
75,0,HIST2H2BE
171,0,ITGA10
456,0,PGAP1
1024,0,LARGE
1111,0,ITGA5
1006,0,GFM1
94,0,DPYS
6,0,CDH15
661,0,ADRM1
1837,0,TCEAL2
1311,0,DOLPP1
501,0,ABHD14B
996,0,DSTYK
195,0,OLIG1
292,0,ISY1
1235,0,MYO15A
798,0,DPH3
413,0,B3GALT1
276,0,VAC14
1252,0,SCO2
15,0,ATF5
513,0,MYH14
865,0,CRIPAK
674,0,TRAP1
1443,0,CCDC127
1346,0,IRAK1BP1
764,0,ACTR2
525,0,BFSP1
238,0,ASB8
287,0,DAO
466,0,FGF18
396,0,FOXB1
85,0,PRKAG2
1427,0,DOCK2
944,0,CENPU
1192,0,TAF1C
285,0,KCNA10
675,0,ZBTB25
1783,0,ZNF177
935,0,PPME1
472,0,RNASEL
54,0,FAR1
1001,0,SPR
1874,0,ANKS1B
103,0,HIST1H1C
672,0,ZNF775
316,0,ZNF467
937,0,POLM
952,0,NDUFS7
187,0,IFI6
841,0,RAPGEF6
348,0,TRAPPC5
1094,0,RAB12
1290,0,INPP5D
579,0,ALG6
465,0,CTSG
2026,0,RPGRIP1L
982,0,FITM1
364,0,RPE
521,0,NHLH2
220,0,NUP43
126,0,NHLRC1
35,0,NMT1
2,0,KRTAP19-5
1040,0,MMS19
8,0,FSD2
447,0,FBXO6
753,0,BMP1
938,0,CACNG2
25,0,TMEM187
267,0,SELT
1091,0,COMTD1
1024,0,CD58
498,0,MRPL21
1072,0,SP3
675,0,MTRF1
881,0,ARHGEF16
539,0,GTF3C1
278,0,SLC6A1
233,0,PRKAR2B
503,0,SNAP29
1165,0,PSMA5
2,0,RNF151
477,0,RNF31
668,0,FAM198A
1185,0,CD27
1511,0,MTA1
698,0,RPA1
1324,0,DGKH
189,0,TPRKB
504,0,MIOS
1200,0,TTLL11
549,0,SPHK2
317,0,TTC30A
232,0,PGBD4
879,0,PQLC2
213,0,STAU1
106,0,NSUN4
516,0,CTBS
682,0,INTS8
404,0,HOXD10
579,0,CYB5R2
205,0,OTX1
402,0,OXR1
1125,0,NDUFC2
1328,0,CHTF18
1175,0,TUBB6
500,0,RAD23B
937,0,RGS17
457,0,SMAD7
461,0,TGIF2
442,0,GOT1L1
446,0,SNX16
1081,0,MRPS36
755,0,MCTS1
5,0,GRPR
597,0,ATP1B1
1712,0,CUL9
274,0,ARFRP1
406,0,CLDN12
1412,0,MIS18BP1
48,0,SLC22A4
1960,0,CASP10
876,0,CCDC61
697,0,MBTPS1
189,0,MTTP
868,0,MEGF6
1058,0,RAB27B
293,0,RPAP1
254,0,TRAF6
880,0,CKMT1B
264,0,SHISA5
774,0,LAPTM4A
555,0,NKX2-4
221,0,PPP3R1
148,0,LIM2
1350,0,ZCCHC11
615,0,BCL2L13
154,0,TBC1D15
3,0,OR2V1
831,0,NUDC
24,0,HIST2H4B
178,0,CNTNAP3
361,0,RNF138
370,0,DUSP19
203,0,CYP4F11
1104,0,CXXC4
1028,0,NUP62CL
815,0,ZNF394
278,0,PUF60
1121,0,PLXDC2
869,0,EVI5L
312,0,HIST1H2BO
258,0,ARHGAP17
1550,0,TRABD
184,0,HTR3B
462,0,ABCE1
262,0,CTDSP1
1818,0,ZNF337
1086,0,MRC2
495,0,ZNF646
1144,0,TMEM208
1460,0,GSN
730,0,PRR5
442,0,HNRNPM
562,0,TRIM31
861,0,PAH
196,0,MASP1
263,0,HES1
44,0,TPO
104,0,CLEC16A
406,0,ERGIC1
1534,0,TMC6
23,0,REG3A
305,0,MIS12
1517,0,POLDIP2
200,0,SAR1A
713,0,PPP1R8
281,0,UCP3
699,0,KIF1A
227,0,GNA14
1225,0,CORO2B
712,0,PALM3
508,0,TREML1
244,0,ZNF280A
1886,0,CNRIP1
438,0,SGCG
222,0,MZT2B
1735,0,SEMA4F
1084,0,EFHD2
1072,0,SRRT
272,0,NXF1
628,0,THAP7
727,0,ASIC1
1224,0,SCHIP1
1084,0,ZNF329
588,0,CAMK2A
921,0,NFYB
501,0,NANS
1134,0,MDK
143,0,MTFMT
684,0,COX4I1
140,0,HSCB
90,0,SOAT2
349,0,CNTD2
493,0,ADAM17
241,0,HOXC6
590,0,KCNJ8
1114,0,MCM9
216,0,FREM1
1064,0,PRR15L
612,0,CEBPB
1151,0,SCNN1A
462,0,FRMPD1
284,0,ZNF670
839,0,CD300LF
335,0,TJP1
867,0,RLBP1
541,0,CENPI
445,0,RAB6B
1572,0,LENG8
689,0,BASP1
446,0,UBL4A
250,0,NIPAL4
467,0,MYO1D
177,0,POLR3G
1795,0,MSRB3
21,0,OR4K2
770,0,QTRT1
446,0,SNX14
992,0,GLS2
1470,0,TGFB1
514,0,TMEM9B
468,0,NSUN5
627,0,AGAP3
550,0,APLF
1949,0,CEP164
445,0,EIF4A3
1626,0,SYT11
594,0,RPF2
484,0,RSPRY1
85,0,FAM167B
539,0,MED29
484,0,TBC1D1
906,0,FKBP8
315,0,SMARCAL1
36,0,LIPE
614,0,ZNF740
793,0,TSPAN17
298,0,PLA2G12B
1226,0,MRPS28
1048,0,DSTN
1073,0,CD33
657,0,GAB2
838,0,MEFV
411,0,NECAB2
1451,0,TAGLN2
752,0,HIPK4
152,0,DKK1
559,0,UBXN6
78,0,MCHR1
35,0,SYNJ2
1054,0,RPS6KA6
44,0,NPY1R
661,0,EBNA1BP2
197,0,GNB1L
1298,0,MED17
580,0,PDXDC1
273,0,UTP14A
276,0,IER3IP1
2,0,FBXO40
1692,0,SGCE
751,0,PRIM2
546,0,HMOX2
1374,0,PARP6
207,0,RMND5A
1778,0,TCEAL1
569,0,RYBP
521,0,CDO1
576,0,EGFLAM
758,0,KRIT1
1721,0,PLEKHH2
846,0,GSS
1562,0,PGR
1069,0,UBB
266,0,ZSWIM4
566,0,DOHH
359,0,GTF2A1
704,0,CHERP
22,0,KLK4
631,0,KHDRBS3
956,0,UFSP2
736,0,TMEM80
237,0,ADNP2
743,0,AGT
386,0,TSPAN6
1021,0,ANKRD6
1364,0,SP140
609,0,KAT8
1189,0,C17orf85
801,0,SERPINB9
110,0,MYO18A
191,0,TBC1D10B
864,0,RC3H2
57,0,CACNG6
203,0,RPL35
751,0,PPID
207,0,NSL1
1064,0,SGOL1
810,0,CD14
762,0,FCGR3A
169,0,MTO1
611,0,CPT1B
595,0,TMEM145
1379,0,NABP1
1017,0,KDM1A
963,0,STRADA
304,0,USF1
725,0,ITPKB
681,0,PPP2CB
127,0,ABCB7
20,0,PLEKHM3
606,0,SNRPA1
507,0,SFT2D2
367,0,OR8D1
650,0,KCNIP1
199,0,TMEM184C
474,0,NFATC3
1087,0,ZGPAT
3,0,OR4A5
44,0,TNFRSF6B
222,0,C4BPA
19,0,NEURL2
1786,0,KIAA1107
612,0,GRIP1
202,0,B3GNT5
478,0,CCDC113
89,0,UGT2B17
212,0,CRYBB1
1266,0,TAP1
4,0,CST5
1037,0,STXBP4
1040,0,FBXL3
1017,0,MATN3
260,0,NDRG2
213,0,API5
928,0,AHCTF1
561,0,PLA2G4F
1419,0,AMN
226,0,SEC62
952,0,ADH5
415,0,SLC12A6
792,0,PSMA6
646,0,CNKSR1
69,0,SEMA6D
155,0,ATXN7L3B
234,0,TRIM61
184,0,TRIM36
549,0,HHAT
409,0,IL15
56,0,PABPN1L
1286,0,HCLS1
530,0,ANKRD39
1020,0,BTLA
250,0,MAST3
1020,0,WFIKKN2
237,0,CPAMD8
1198,0,TAF9B
873,0,ZNF45
101,0,RDH10
1184,0,RBM11
260,0,AGK
420,0,GRM4
790,0,USP5
639,0,GABRE
1042,0,ZFP62
558,0,AGBL3
684,0,SOX4
1296,0,TIA1
310,0,BGN
140,0,SAA1
1493,0,GJC1
58,0,PPP5C
309,0,CDK16
66,0,GALR2
1132,0,ONECUT2
249,0,RHOT1
22,0,CTRB1
140,0,NUPL1
392,0,BOP1
663,0,ABHD5
2,0,NKX2-5
51,0,NPC1L1
966,0,CLDN7
827,0,TNFSF10
353,0,RCBTB1
301,0,POLR3E
441,0,P2RX6
346,0,TRPC4AP
865,0,ZNF230
1681,0,SLC9A3R1
966,0,HOMER1
81,0,PNMT
70,0,RBP4
11,0,CFHR3
99,0,EPHX1
1100,0,PIK3C2A
524,0,CEP63
428,0,KCNA1
747,0,OTUD5
954,0,RIN3
1875,0,ZNF136
791,0,LONP1
317,0,IPO11
1016,0,TIMELESS
385,0,KCNN3
157,0,C9orf16
284,0,CCDC115
709,0,AFAP1L1
690,0,ACER3
777,0,PEX5
154,0,MPP7
393,0,PGK2
1004,0,TYMS
103,0,SSTR4
46,0,LARP1B
1084,0,VPS25
1006,0,CLUL1
382,0,UPP2
391,0,HMCN1
330,0,SLC44A2
720,0,COPS7A
957,0,PTDSS2
198,0,IL22RA2
581,0,PCMT1
669,0,PTGFR
952,0,TMEM25
310,0,SLC6A8
332,0,CDKN2D
726,0,TRAM2
996,0,PDE1A
92,0,BAALC
1217,0,HDDC3
251,0,ERH
688,0,ARHGAP20
752,0,HIC1
214,0,DDX11
941,0,WSB2
342,0,YAF2
1024,0,AGMAT
123,0,RRP8
1091,0,SP110
590,0,DRD2
1356,0,PLN
256,0,RPL27
463,0,RFC4
61,0,CXCR5
989,0,ZNF33B
57,0,ULBP3
803,0,TANC1
610,0,AFTPH
251,0,MS4A2
1921,0,SPG20
691,0,FOXA3
253,0,TLR9
882,0,MRPL53
257,0,VWA5A
1086,0,SLC27A2
1175,0,HDAC1
1104,0,THBS3
105,0,SLC51B
27,0,RFESD
441,0,PPP2R2A
527,0,CLN5
348,0,CES1
2,0,PSMA1
488,0,WFDC2
393,0,ZNRF4
1723,0,IFT80
88,0,ATG9A
396,0,KARS
1116,0,PRKCDBP
277,0,ATP6V1C1
1124,0,DNAJC19
194,0,UBR4
800,0,SLC11A1
66,0,HOXC5
104,0,OR52E2
1607,0,TUFM
899,0,PKIB
413,0,CSNK1A1
507,0,TAB2
14,0,CA1
199,0,LTA4H
989,0,RHOG
161,0,DYRK3
524,0,USP33
14,0,IFRD1
339,0,NOMO2
321,0,RRAGD
3,0,OR8U1
929,0,LPCAT2
113,0,CRABP1
732,0,PPP1R12C
1863,0,RIPK3
302,0,STAMBP
376,0,DAZAP1
1390,0,FAM96A
486,0,CCHCR1
557,0,MYO5C
532,0,PELI2
15,0,NEUROD2
6,0,TBX22
594,0,RPAP2
886,0,KHDRBS1
680,0,TRIM26
580,0,PIGB
369,0,SEC31A
2,0,TCEB3B
1179,0,GRIPAP1
255,0,GALNT16
20,0,KRT4
951,0,CLEC17A
86,0,RETNLB
217,0,INSM2
400,0,OR7E24
1075,0,ARHGAP31
1563,0,MPHOSPH8
705,0,SSH3
664,0,BNIP1
491,0,ASTE1
988,0,RBBP7
389,0,FAM160B1
399,0,NR1H4
367,0,CDKN1C
806,0,PROSC
23,0,GLYAT
1809,0,HAUS5
1571,0,SLAMF6
315,0,OR2T27
1434,0,IKZF4
349,0,MC3R
39,0,CCL11
29,0,KRT83
43,0,LBX1
530,0,ETS2
333,0,PCP4
1596,0,FBP1
120,0,AGTRAP
782,0,CYP3A5
1042,0,ZNF318
820,0,DHX38
604,0,NOL10
5,0,CYP1A1
86,0,RAB13
832,0,APOD
445,0,ABHD16A
3,0,SPINK9
681,0,PLEKHB2
1212,0,OSBPL1A
105,0,SIAH2
1252,0,ALOX5
660,0,GSPT1
889,0,STK3
116,0,TOB1
624,0,LAMB1
2,0,OR5B12
907,0,CDC42EP3
763,0,ZNF611
627,0,INPP5J
482,0,KCNE1
557,0,PSMC1
957,0,PSD
102,0,TYR
924,0,CDK9
727,0,ERMN
754,0,HINT1
3,0,KRTAP9-3
944,0,FAM120B
282,0,SEC14L2
2,0,SOST
619,0,CCNT1
823,0,MAPKAP1
38,0,ABHD4
138,0,HIST1H2BJ
1178,0,ZNF501
761,0,HMMR
517,0,CSE1L
24,0,CASP14
1110,0,PACRG
348,0,HAS2
430,0,QRICH2
1364,0,RELL2
9,0,HBG2
118,0,CLMN
103,0,OR2G2
154,0,SLC25A6
971,0,CD37
876,0,NEDD1
252,0,TRIM47
270,0,MED8
425,0,GORASP2
814,0,CYP27B1
257,0,HTR1B
485,0,NAA50
1104,0,NEK7
1035,0,SNPH
396,0,ATP5O
404,0,BTBD19
124,0,CARHSP1
1024,0,HEPH
871,0,ADRB2
1009,0,PLEK
555,0,ZCCHC4
240,0,RPS16
140,0,MARCH8
1038,0,SCAI
11,0,SERPINC1
681,0,HAUS1
554,0,MEOX1
212,0,CHRM1
247,0,TWF2
120,0,SCRT1
928,0,RGS7BP
402,0,ZNF433
73,0,HIST1H3J
130,0,UMODL1
5,0,OR6Q1
624,0,NPC2
97,0,AKAP5
242,0,NQO2
72,0,DHRS7
398,0,PHTF1
32,0,C10orf12
522,0,URB2
734,0,MT-CYB
329,0,PAPD5
418,0,SLC39A14
1127,0,REV3L
269,0,GNG13
235,0,EIF2AK3
185,0,PSMD6
1317,0,LDB1
263,0,HHATL
772,0,PTPRN2
268,0,DCAF12
1461,0,EXOSC10
814,0,EXO1
415,0,AKR1C3
674,0,PARP9
124,0,CLDN10
4,0,CTCFL
1088,0,PGM1
498,0,SH3GL3
824,0,ERAL1
895,0,NCAPD2
1759,0,ZFP37
331,0,DAPK2
524,0,PPFIBP2
5,0,TCTEX1D4
407,0,PLIN2
2224,0,POGZ
714,0,AGR2
924,0,FAM200B
527,0,LAMA5
392,0,UTP15
658,0,STARD7
403,0,SPATA3
168,0,LPIN1
736,0,TSPAN32
333,0,PLXNB2
1103,0,DUS2
443,0,COBL
6,0,CYP4A11
796,0,RHBDD3
910,0,COL17A1
35,0,CHRNA1
702,0,DOK5
284,0,PHKB
678,0,EXOC1
1036,0,RGS19
9,0,KCNJ1
273,0,VPS39
135,0,METTL12
74,0,MSC
73,0,FKBP1B
1329,0,CSRP1
1092,0,DUT
140,0,CRYZ
1556,0,CYP2U1
462,0,DDX49
673,0,WRNIP1
440,0,ANKRD52
257,0,PPP2R5B
1003,0,SASS6
1559,0,CTSK
291,0,KBTBD13
200,0,RAB5A
26,0,SPRR3
240,0,PANK4
1276,0,GRK4
1144,0,HDAC6
1011,0,TMTC1
720,0,MT-CO3
181,0,ZNF684
423,0,HKDC1
71,0,SEC11A
1072,0,ATXN2L
330,0,SP2
571,0,EFNA3
100,0,MPP6
463,0,HNRNPA1
