gene_mmusculus_stress_down,mmusculus_stress_down_Fraction_sp_less4,mmusculus_stress_down_Fraction_sp_less3,mmusculus_stress_down_Fraction_sp_less2,mmusculus_stress_down_Fraction_sp_1,mmusculus_stress_down_Fraction_sp_0
NUP205,0.28360891445003594,0.08152408339324227,0.0016534867002156721,0.0015815959741193387,7.189072609633358e-05
NUP214,0.2948957584471603,0.17627606038820992,0.0033069734004313443,0.0033069734004313443,0.0
NUP35,0.2887131560028756,0.10790797987059669,0.0031631919482386773,0.0031631919482386773,0.0
NUP37,0.28353702372393963,0.07361610352264558,0.003666427030913012,0.003666427030913012,0.0
NUP43,0.2838964773544213,0.07476635514018691,0.0035945363048166786,0.003522645578720345,7.189072609633358e-05
NUP50,0.27009345794392525,0.04033069734004313,0.0017972681524083393,0.0017253774263120058,7.189072609633358e-05
NUP54,0.2736161035226456,0.05061107117181884,0.0017253774263120058,0.0016534867002156721,7.189072609633358e-05
NUP62,0.28562185478073326,0.0884255930984903,0.002659956865564342,0.002659956865564342,0.0
NUP85,0.28303378864126527,0.0678648454349389,0.003666427030913012,0.0035945363048166786,7.189072609633358e-05
NUP88,0.2612508986340762,0.02674335010783609,0.0014378145219266715,0.0014378145219266715,0.0
NUP93,0.2851905104241553,0.08490294751976996,0.001869158878504673,0.001869158878504673,0.0
NXF1,0.2735442127965492,0.047160316319194824,0.0017972681524083393,0.0017972681524083393,0.0
PAX5,0.292882818116463,0.11552839683680804,0.004457225017972682,0.004457225017972682,0.0
RAE1,0.28526240115025164,0.08346513299784328,0.002659956865564342,0.002659956865564342,0.0
RNPS1,0.2884974838245866,0.09590222861250898,0.0051761322789360175,0.005104241552839684,7.189072609633358e-05
SLBP,0.2629762760603882,0.04780733285406183,0.0008626887131560029,0.0008626887131560029,0.0
SNRPF,0.27872034507548527,0.06117900790797987,0.0033788641265276777,0.0033069734004313443,7.189072609633358e-05
SNRPG,0.2809489575844716,0.06405463695183321,0.0033788641265276777,0.0033069734004313443,7.189072609633358e-05
SRSF1,0.28641265276779293,0.08511861969805895,0.0035945363048166786,0.003522645578720345,7.189072609633358e-05
SRSF7,0.27181883537023727,0.0387491013659238,0.0027318475916606757,0.002659956865564342,7.189072609633358e-05
TPR,0.28353702372393963,0.07433501078360892,0.0017972681524083393,0.0017253774263120058,7.189072609633358e-05
AACS,0.15003594536304818,0.0030913012221423434,0.00043134435657800146,0.00043134435657800146,0.0
ACAT1,0.23953989935298348,0.01624730409777139,0.0010783608914450035,0.0010783608914450035,0.0
ACAT2,0.24658519051042416,0.019985621854780734,0.0010783608914450035,0.0010783608914450035,0.0
BDH1,0.20115025161754133,0.017613227893601726,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
BDH2,0.22746225736879944,0.033501078360891445,0.0002875629043853343,0.0002875629043853343,0.0
EHHADH,0.24838245866283248,0.018835370237239395,0.0015815959741193387,0.0015815959741193387,0.0
FAH,0.2348670021567218,0.016966211358734724,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
HADH,0.20337886412652767,0.007692307692307693,0.0009345794392523365,0.0008626887131560029,7.189072609633358e-05
HMGCL,0.2304097771387491,0.012796549245147375,0.0007189072609633358,0.0007189072609633358,0.0
HMGCS1,0.2740474478792236,0.04910136592379583,0.0011502516175413372,0.0010783608914450035,7.189072609633358e-05
HMGCS2,0.27649173256649895,0.05916606757728253,0.00100647016534867,0.00100647016534867,0.0
HSD17B10,0.26865564342199855,0.046441409058231485,0.0009345794392523365,0.0009345794392523365,0.0
HSD17B4,0.26987778576563626,0.04665708123652049,0.0007907979870596693,0.0007189072609633358,7.189072609633358e-05
OXCT1,0.15003594536304818,0.0030913012221423434,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
OXCT2,0.15003594536304818,0.0030913012221423434,0.00043134435657800146,0.00043134435657800146,0.0
AADAC,0.08080517613227893,0.0019410496046010064,0.00021567217828900073,0.00021567217828900073,0.0
CES1,0.23098490294751978,0.01811646297627606,0.0002875629043853343,0.0002875629043853343,0.0
CES5A,0.09388928828181164,0.002156721782890007,0.00014378145219266715,0.00014378145219266715,0.0
DDHD1,0.08080517613227893,0.0019410496046010064,0.00021567217828900073,0.00021567217828900073,0.0
LIPA,0.22537742631200575,0.020488856937455068,0.0012221423436376707,0.0011502516175413372,7.189072609633358e-05
PLA1A,0.1792235801581596,0.009561466570812365,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
PPME1,0.24658519051042416,0.02530553558590942,0.0002875629043853343,0.0002875629043853343,0.0
PRDX6,0.26031631919482384,0.03838964773544213,0.0006470165348670022,0.0005751258087706686,7.189072609633358e-05
AADACL4,0.12343637670740475,0.007117181883537024,7.189072609633358e-05,7.189072609633358e-05,0.0
SETDB1,0.29396117900790797,0.12343637670740475,0.007117181883537024,0.00704529115744069,7.189072609633358e-05
AADAT,0.22918763479511142,0.026240115025161753,0.0002875629043853343,0.0002875629043853343,0.0
AASDH,0.0695902228612509,0.0006470165348670022,7.189072609633358e-05,7.189072609633358e-05,0.0
AASDHPPT,0.2252336448598131,0.013515456506110711,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
AFMID,0.22329259525521208,0.017757009345794394,7.189072609633358e-05,7.189072609633358e-05,0.0
EPHA4,0.29216391085549964,0.12580877066858376,0.004385334291876348,0.004313443565780014,7.189072609633358e-05
FGFR2,0.2888569374550683,0.09590222861250898,0.003882099209202013,0.0038102084831056794,7.189072609633358e-05
KMO,0.09784327821710999,0.0008626887131560029,0.0,0.0,0.0
KYNU,0.2627606038820992,0.036520488856937455,0.000503235082674335,0.000503235082674335,0.0
OGDH,0.24586628324946083,0.02480230050323508,0.0012221423436376707,0.0012221423436376707,0.0
OGDHL,0.23134435657800143,0.011933860531991374,0.0008626887131560029,0.0008626887131560029,0.0
RAD21,0.29669302659956864,0.17785765636232925,0.01610352264557872,0.016031631919482387,7.189072609633358e-05
SCYL3,0.2882099209202013,0.08979151689432063,0.002372393961179008,0.002372393961179008,0.0
SLC25A21,0.1650611071171819,0.007332854061826024,7.189072609633358e-05,7.189072609633358e-05,0.0
AAGAB,0.26671459381739754,0.04658519051042415,0.00021567217828900073,0.00021567217828900073,0.0
EIF3C,0.28109273903666426,0.0693745506829619,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
IRF1,0.29439252336448596,0.14485981308411214,0.005966930265995687,0.005895039539899353,7.189072609633358e-05
SP1,0.29863407620416965,0.22063263838964772,0.01430625449317038,0.01430625449317038,0.0
TAF1,0.2976994967649173,0.19626168224299065,0.01588785046728972,0.015815959741193385,7.189072609633358e-05
AAK1,0.27476635514018694,0.054277498202731846,0.0009345794392523365,0.0008626887131560029,7.189072609633358e-05
CNOT10,0.27677929547088426,0.050754852624011505,0.00100647016534867,0.0009345794392523365,7.189072609633358e-05
CSDE1,0.29158878504672897,0.13314162473040977,0.0025880661394680087,0.0025880661394680087,0.0
CSRP3,0.29388928828181166,0.14033069734004314,0.009130122214234364,0.009130122214234364,0.0
EIF2AK2,0.2910855499640546,0.11897915168943206,0.003235082674335011,0.0031631919482386773,7.189072609633358e-05
FGR,0.2973400431344357,0.1877785765636233,0.015312724658519052,0.015312724658519052,0.0
GATA2,0.2953271028037383,0.15808770668583752,0.008339324227174694,0.008339324227174694,0.0
HINT2,0.07958303378864126,0.0012221423436376707,7.189072609633358e-05,7.189072609633358e-05,0.0
HLCS,0.29137311286844,0.13285406182602444,0.004529115744069015,0.004457225017972682,7.189072609633358e-05
HOXC8,0.2713874910136592,0.05154565061107117,0.0005751258087706686,0.0005751258087706686,0.0
KLHL13,0.2504672897196262,0.02753414809489576,0.0007189072609633358,0.0006470165348670022,7.189072609633358e-05
MDM4,0.29568655643422,0.1636232925952552,0.0051761322789360175,0.0051761322789360175,0.0
MRPL18,0.25729690869877786,0.051976994967649175,0.0002875629043853343,0.0002875629043853343,0.0
NEUROD1,0.292667145938174,0.13120057512580877,0.0038102084831056794,0.0038102084831056794,0.0
NFATC3,0.2886412652767793,0.09345794392523364,0.002156721782890007,0.0020848310567936736,7.189072609633358e-05
NFATC4,0.2936017253774263,0.14291876347951113,0.005104241552839684,0.0050323508267433505,7.189072609633358e-05
OTUD7B,0.29424874191229333,0.13731128684399713,0.00481667864845435,0.00481667864845435,0.0
PAGE4,0.2869877785765636,0.09288281811646297,0.0034507548526240116,0.0034507548526240116,0.0
PDLIM5,0.2777857656362329,0.06556434219985621,0.0016534867002156721,0.0015815959741193387,7.189072609633358e-05
PLG,0.28964773544212796,0.09899352983465133,0.004385334291876348,0.004385334291876348,0.0
PTPMT1,0.21042415528396838,0.016391085549964053,0.00021567217828900073,0.00021567217828900073,0.0
RELA,0.2970524802300503,0.195255212077642,0.007979870596693027,0.007979870596693027,0.0
RPS6KA2,0.2953271028037383,0.15772825305535587,0.008770668583752696,0.008770668583752696,0.0
SOX10,0.29209202012940333,0.1263120057512581,0.004601006470165349,0.004601006470165349,0.0
SOX2,0.23759884974838247,0.01811646297627606,0.0002875629043853343,0.0002875629043853343,0.0
STK16,0.295255212077642,0.14104960460100646,0.00805176132278936,0.00805176132278936,0.0
TDRD3,0.15621854780733285,0.004601006470165349,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
TSC22D3,0.28986340762041696,0.10682961897915169,0.0008626887131560029,0.0007907979870596693,7.189072609633358e-05
TSG101,0.2899352983465133,0.11035226455787203,0.0014378145219266715,0.0014378145219266715,0.0
TTK,0.29583033788641266,0.15880661394680087,0.01574406901509705,0.015672178289000718,7.189072609633358e-05
YES1,0.29597411933860535,0.16542056074766356,0.010711718188353703,0.010639827462257369,7.189072609633358e-05
ZCCHC14,0.2756290438533429,0.06283249460819554,0.0010783608914450035,0.00100647016534867,7.189072609633358e-05
ZSCAN20,0.27979870596693024,0.07189072609633357,0.0014378145219266715,0.0014378145219266715,0.0
AAMP,0.25549964054636953,0.03975557153127247,0.00014378145219266715,0.00014378145219266715,0.0
FOS,0.298705966930266,0.2177570093457944,0.017757009345794394,0.017757009345794394,0.0
GABARAPL2,0.27260963335729693,0.048238677210639826,0.0010783608914450035,0.0010783608914450035,0.0
MAP1LC3B,0.288785046728972,0.10884255930984903,0.0017253774263120058,0.0017253774263120058,0.0
PBX3,0.2931703810208483,0.11603163191948239,0.008554996405463694,0.008554996405463694,0.0
SIX5,0.2901509705248023,0.100431344356578,0.006398274622573688,0.006398274622573688,0.0
ZNF143,0.292882818116463,0.12875629043853343,0.007907979870596693,0.007836089144500359,7.189072609633358e-05
AANAT,0.2502516175413372,0.0396117900790798,0.00043134435657800146,0.00043134435657800146,0.0
ASMT,0.14248741912293314,0.004601006470165349,0.0002875629043853343,0.0002875629043853343,0.0
DDC,0.23889288281811646,0.011574406901509706,0.0006470165348670022,0.0006470165348670022,0.0
IDO1,0.26628324946081955,0.04780733285406183,7.189072609633358e-05,7.189072609633358e-05,0.0
MAOA,0.2698058950395399,0.04744787922358016,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
MAOB,0.2698058950395399,0.047375988497483826,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
PRKACA,0.29662113587347233,0.17016534867002156,0.010208483105679367,0.010208483105679367,0.0
YWHAG,0.2957584471603163,0.1542056074766355,0.0098490294751977,0.009777138749101365,7.189072609633358e-05
YWHAZ,0.29568655643422,0.1531272465851905,0.007907979870596693,0.007836089144500359,7.189072609633358e-05
AARS,0.2519769949676492,0.032278936017253776,7.189072609633358e-05,7.189072609633358e-05,0.0
AARS2,0.24442846872753415,0.035082674335010784,0.0,0.0,0.0
AGXT,0.24205607476635513,0.016175413371675055,0.0006470165348670022,0.0006470165348670022,0.0
AGXT2,0.2076923076923077,0.007117181883537024,0.000503235082674335,0.000503235082674335,0.0
CEBPB,0.297627606038821,0.19971243709561468,0.01107117181883537,0.010999281092739037,7.189072609633358e-05
GARS,0.25916606757728256,0.03975557153127247,0.00021567217828900073,0.00021567217828900073,0.0
GPT,0.2456506110711718,0.01890726096333573,0.0007907979870596693,0.0007907979870596693,0.0
GPT2,0.27462257368799425,0.05780014378145219,0.0009345794392523365,0.0009345794392523365,0.0
SCLY,0.18921639108554997,0.011790079079798706,7.189072609633358e-05,7.189072609633358e-05,0.0
YWHAQ,0.29618979151689434,0.1680805176132279,0.00884255930984903,0.00884255930984903,0.0
AASS,0.2526959022286125,0.040258806613946804,0.0002875629043853343,0.0002875629043853343,0.0
FASN,0.2884974838245866,0.11365923795830338,0.0016534867002156721,0.0016534867002156721,0.0
HIST1H4B,0.29000718907260964,0.11387491013659239,0.00100647016534867,0.00100647016534867,0.0
HIST1H4C,0.27979870596693024,0.06355140186915888,0.0006470165348670022,0.0006470165348670022,0.0
HIST1H4J,0.26578001437814525,0.03731128684399712,0.0005751258087706686,0.0005751258087706686,0.0
HIST4H4,0.28526240115025164,0.08267433501078361,0.0017253774263120058,0.0017253774263120058,0.0
MDFI,0.29245147375988495,0.11574406901509705,0.004672897196261682,0.004672897196261682,0.0
TRAF2,0.293314162473041,0.13350107836089145,0.004385334291876348,0.004313443565780014,7.189072609633358e-05
USP22,0.25571531272465853,0.023005032350826744,0.0013659237958303378,0.0012940330697340044,7.189072609633358e-05
ALDH7A1,0.24119338605319915,0.016319194823867723,0.0010783608914450035,0.00100647016534867,7.189072609633358e-05
BTD,0.21552839683680805,0.024586628324946083,7.189072609633358e-05,7.189072609633358e-05,0.0
ICT1,0.2798705966930266,0.05664989216391086,0.004960460100647017,0.004960460100647017,0.0
MYC,0.2994248741912293,0.23457943925233646,0.02559309849029475,0.02559309849029475,0.0
TERF2,0.2906542056074766,0.103450754852624,0.005679367361610352,0.005607476635514018,7.189072609633358e-05
AATF,0.27670740474478794,0.06585190510424155,0.0007907979870596693,0.0007907979870596693,0.0
DAZAP2,0.2848310567936736,0.07713874910136592,0.0013659237958303378,0.0013659237958303378,0.0
E2F6,0.29367361610352266,0.1297627606038821,0.007117181883537024,0.007117181883537024,0.0
ELF1,0.2936017253774263,0.13026599568655645,0.010208483105679367,0.010208483105679367,0.0
LDOC1,0.27289719626168224,0.04888569374550683,0.0010783608914450035,0.0010783608914450035,0.0
LZTR1,0.2907979870596693,0.12652767792954708,0.0017253774263120058,0.0016534867002156721,7.189072609633358e-05
MAGED1,0.2863407620416966,0.08324946081955428,0.0015815959741193387,0.001509705248023005,7.189072609633358e-05
MAPT,0.29245147375988495,0.12293314162473042,0.0016534867002156721,0.0016534867002156721,0.0
MAX,0.2975557153127247,0.18360891445003594,0.017397555715312724,0.01732566498921639,7.189072609633358e-05
MPP6,0.25966930265995686,0.027677929547088427,0.0006470165348670022,0.0006470165348670022,0.0
PAWR,0.26628324946081955,0.039539899352983465,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
PCBD2,0.2777138749101366,0.06966211358734724,0.0007907979870596693,0.0007907979870596693,0.0
POLR2J,0.2821710999281093,0.07915168943206326,0.001869158878504673,0.001869158878504673,0.0
RB1,0.29669302659956864,0.18209920920201295,0.0065420560747663555,0.006470165348670022,7.189072609633358e-05
RBL1,0.288569374550683,0.10330697340043135,0.001869158878504673,0.0017972681524083393,7.189072609633358e-05
RBL2,0.2903666427030913,0.11430625449317038,0.002228612508986341,0.002156721782890007,7.189072609633358e-05
SS18L1,0.2828900071890726,0.06908698777857657,0.000503235082674335,0.000503235082674335,0.0
SUZ12,0.2907979870596693,0.10934579439252337,0.0066139468008626886,0.0065420560747663555,7.189072609633358e-05
USF1,0.2951114306254493,0.1483824586628325,0.011574406901509706,0.011502516175413372,7.189072609633358e-05
AATK,0.013156002875629043,0.0003594536304816679,7.189072609633358e-05,7.189072609633358e-05,0.0
STK39,0.22444284687275343,0.013156002875629043,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
ABAT,0.2081236520488857,0.01107117181883537,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
ALDH1A3,0.2626168224299065,0.030265995686556434,0.0010783608914450035,0.0010783608914450035,0.0
ALDH1B1,0.27735442127965493,0.06635514018691589,0.0010783608914450035,0.0010783608914450035,0.0
ALDH2,0.2657081236520489,0.03752695902228612,0.0012221423436376707,0.0011502516175413372,7.189072609633358e-05
ALDH3A1,0.2565061107117182,0.023148813803019412,0.0012940330697340044,0.0012940330697340044,0.0
ALDH3A2,0.22782171099928109,0.02113587347232207,0.0008626887131560029,0.0008626887131560029,0.0
ALDH5A1,0.10639827462257369,0.0017253774263120058,0.0003594536304816679,0.0003594536304816679,0.0
ALDH6A1,0.22393961179007907,0.017972681524083392,0.0007189072609633358,0.0006470165348670022,7.189072609633358e-05
ALDH9A1,0.24248741912293315,0.017038102084831058,0.0011502516175413372,0.0011502516175413372,0.0
AOX1,0.17893601725377425,0.004457225017972682,0.0005751258087706686,0.000503235082674335,7.189072609633358e-05
CNDP1,0.22142343637670742,0.007548526240115025,0.000503235082674335,0.000503235082674335,0.0
GAD1,0.2614665708123652,0.042199856218547806,0.0007907979870596693,0.0007907979870596693,0.0
GAD2,0.25327102803738316,0.03371675053918045,0.0007189072609633358,0.0007189072609633358,0.0
GATM,0.19863407620416967,0.007764198418404026,0.0002875629043853343,0.0002875629043853343,0.0
HIBADH,0.27951114306254493,0.06973400431344356,0.000503235082674335,0.000503235082674335,0.0
HNF4A,0.2953989935298347,0.1560747663551402,0.0067577282530553555,0.0067577282530553555,0.0
UPB1,0.1903666427030913,0.01186196980589504,0.0002875629043853343,0.0002875629043853343,0.0
APOA1,0.2890726096333573,0.08871315600287563,0.0015815959741193387,0.0015815959741193387,0.0
COPS2,0.27915168943206325,0.05700934579439252,0.00100647016534867,0.0009345794392523365,7.189072609633358e-05
COPS5,0.293314162473041,0.12810927390366642,0.003522645578720345,0.003522645578720345,0.0
CREBBP,0.29784327821711,0.21524083393242271,0.011430625449317038,0.011358734723220704,7.189072609633358e-05
CSNK2A1,0.29690869877785764,0.18123652048885694,0.006182602444284687,0.006182602444284687,0.0
FADD,0.29000718907260964,0.10395398993529835,0.0025161754133716753,0.0025161754133716753,0.0
HGS,0.2933860531991373,0.12760603882099208,0.0035945363048166786,0.0035945363048166786,0.0
LIMK1,0.28324946081955427,0.08015815959741193,0.0012940330697340044,0.0012221423436376707,7.189072609633358e-05
LMO7,0.21524083393242271,0.020488856937455068,0.00014378145219266715,0.00014378145219266715,0.0
NCOA2,0.29345794392523367,0.12854061826024443,0.0034507548526240116,0.0033788641265276777,7.189072609633358e-05
PDLIM4,0.24335010783608915,0.029115744069015098,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
PRPF8,0.2906542056074766,0.11229331416247304,0.0034507548526240116,0.0033788641265276777,7.189072609633358e-05
RAPGEF6,0.21473759884974838,0.0192667145938174,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
RIMS2,0.2240115025161754,0.010352264557872035,0.00014378145219266715,0.00014378145219266715,0.0
RXRA,0.29784327821711,0.19000718907260963,0.008483105679367362,0.008483105679367362,0.0
SDHB,0.18159597411933862,0.005895039539899353,0.0005751258087706686,0.0005751258087706686,0.0
SNTB2,0.19554277498202732,0.011214953271028037,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
TIAM1,0.28346513299784326,0.0800862688713156,0.0024442846872753414,0.002372393961179008,7.189072609633358e-05
UBC,0.2999281092739037,0.2560747663551402,0.04119338605319914,0.04119338605319914,0.0
XPC,0.2831056793673616,0.07656362329259525,0.0007189072609633358,0.0006470165348670022,7.189072609633358e-05
ABCA10,0.17785765636232925,0.01610352264557872,7.189072609633358e-05,7.189072609633358e-05,0.0
CTCFL,0.29237958303378864,0.10956146657081237,0.0038102084831056794,0.0038102084831056794,0.0
NRF1,0.2951114306254493,0.14780733285406183,0.009992810927390367,0.009992810927390367,0.0
ABCA2,0.2218547807332854,0.0297627606038821,0.00021567217828900073,0.00021567217828900073,0.0
ABCD4,0.18483105679367362,0.005463695183321351,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
CACNA1A,0.28346513299784326,0.053199137311286844,0.0027318475916606757,0.0027318475916606757,0.0
CDK5RAP2,0.2676491732566499,0.046800862688713155,0.0013659237958303378,0.0012940330697340044,7.189072609633358e-05
ABCA3,0.27045291157440693,0.06369518332135155,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
ABCA4,0.006398274622573688,7.189072609633358e-05,0.0,0.0,0.0
CNGB1,0.17649173256649892,0.006398274622573688,7.189072609633358e-05,7.189072609633358e-05,0.0
ABCA5,0.18835370237239396,0.015025161754133716,0.0,0.0,0.0
E2F1,0.2974838245866283,0.18835370237239396,0.015025161754133716,0.015025161754133716,0.0
ABCA7,0.2143781452192667,0.020488856937455068,7.189072609633358e-05,7.189072609633358e-05,0.0
EBF1,0.293314162473041,0.12832494608195544,0.005966930265995687,0.005895039539899353,7.189072609633358e-05
TAL1,0.29439252336448596,0.1441409058231488,0.0051761322789360175,0.0051761322789360175,0.0
ABCB1,0.2655643421998562,0.03680805176132279,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
ARNT,0.29202012940330696,0.11854780733285405,0.002875629043853343,0.002803738317757009,7.189072609633358e-05
CAV1,0.293314162473041,0.1434938892882818,0.003666427030913012,0.0035945363048166786,7.189072609633358e-05
DHX9,0.29180445722501797,0.11790079079798706,0.0038102084831056794,0.003738317757009346,7.189072609633358e-05
HAX1,0.28569374550682963,0.09734004313443566,0.00100647016534867,0.00100647016534867,0.0
HIF1A,0.29475197699496763,0.1552120776419842,0.004313443565780014,0.004241552839683681,7.189072609633358e-05
SLC22A1,0.05578720345075485,0.0009345794392523365,7.189072609633358e-05,7.189072609633358e-05,0.0
SLC22A2,0.09187634795111431,0.0014378145219266715,0.00014378145219266715,0.00014378145219266715,0.0
SLC22A3,0.03838964773544213,0.0006470165348670022,7.189072609633358e-05,7.189072609633358e-05,0.0
ABCB10,0.24946081955427749,0.03946800862688713,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
GATA1,0.29439252336448596,0.1409058231488138,0.0051761322789360175,0.0051761322789360175,0.0
MXI1,0.28511861969805896,0.07433501078360892,0.0016534867002156721,0.0015815959741193387,7.189072609633358e-05
ZBTB7A,0.2929547088425593,0.12753414809489577,0.004169662113587347,0.004097771387491013,7.189072609633358e-05
ZNF263,0.29403306973400434,0.13120057512580877,0.009345794392523364,0.009273903666427032,7.189072609633358e-05
ABCB11,0.15895039539899353,0.005319913731128684,0.0,0.0,0.0
ALB,0.2804457225017973,0.0682961897915169,0.0019410496046010064,0.0019410496046010064,0.0
SLCO1A2,0.14313443565780015,0.004960460100647017,7.189072609633358e-05,7.189072609633358e-05,0.0
ABCB4,0.24442846872753415,0.01890726096333573,0.00021567217828900073,0.00021567217828900073,0.0
CHD9,0.2838964773544213,0.08439971243709561,0.0010783608914450035,0.00100647016534867,7.189072609633358e-05
ABCB6,0.22156721782890007,0.026887131560028758,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
ABCB7,0.06779295470884256,0.005319913731128684,0.0,0.0,0.0
FECH,0.2209920920201294,0.01667864845434939,0.0003594536304816679,0.0003594536304816679,0.0
ABCB8,0.25744069015097054,0.03515456506110712,0.00021567217828900073,0.00021567217828900073,0.0
NFYA,0.295255212077642,0.1595255212077642,0.007907979870596693,0.007836089144500359,7.189072609633358e-05
NFYB,0.29626168224299065,0.1582314881380302,0.009489575844716032,0.009489575844716032,0.0
SAT1,0.28173975557153125,0.060675772825305535,0.0014378145219266715,0.0013659237958303378,7.189072609633358e-05
SP2,0.29259525521207763,0.13177570093457944,0.00402588066139468,0.00402588066139468,0.0
ABCC11,0.18238677210639828,0.010639827462257369,7.189072609633358e-05,7.189072609633358e-05,0.0
STAT1,0.2968368080517613,0.18238677210639828,0.010639827462257369,0.010567936736161035,7.189072609633358e-05
ABCC12,0.03400431344356578,0.00043134435657800146,0.0,0.0,0.0
VCPIP1,0.25535585909417685,0.03400431344356578,0.00043134435657800146,0.00043134435657800146,0.0
ABCC2,0.2624730409777139,0.043134435657800146,0.0,0.0,0.0
JUND,0.297196261682243,0.19194823867721064,0.009992810927390367,0.009992810927390367,0.0
PDZD3,0.11631919482386772,0.0019410496046010064,7.189072609633358e-05,7.189072609633358e-05,0.0
PDZK1,0.23033788641265276,0.01488138030194105,0.000503235082674335,0.000503235082674335,0.0
RDX,0.25298346513299785,0.032638389647735445,0.000503235082674335,0.000503235082674335,0.0
SLC9A3R1,0.28058950395398996,0.0809489575844716,0.0017253774263120058,0.0017253774263120058,0.0
ABCC3,0.2624730409777139,0.047879223580158156,0.00014378145219266715,0.00014378145219266715,0.0
FABP6,0.15679367361610352,0.00481667864845435,0.0,0.0,0.0
NR3C1,0.2976994967649173,0.19223580158159598,0.009273903666427032,0.009202012940330698,7.189072609633358e-05
ABCC4,0.09734004313443566,0.00100647016534867,7.189072609633358e-05,0.0,7.189072609633358e-05
ABCC5,0.26649892163910854,0.0492451473759885,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
ESR1,0.29813084112149535,0.20783608914450036,0.014378145219266714,0.014378145219266714,0.0
GATA3,0.2923076923076923,0.13335729690869877,0.0027318475916606757,0.002659956865564342,7.189072609633358e-05
ABCC6,0.12027318475916607,0.005535585909417685,7.189072609633358e-05,7.189072609633358e-05,0.0
VCL,0.2927390366642703,0.12027318475916607,0.005535585909417685,0.005463695183321351,7.189072609633358e-05
ABCC8,0.1550682961897915,0.006182602444284687,0.0,0.0,0.0
KCNJ11,0.1466570812365205,0.0025880661394680087,0.0,0.0,0.0
RAPGEF4,0.21926671459381739,0.01588785046728972,0.00014378145219266715,0.00014378145219266715,0.0
ABCC9,0.15219266714593818,0.004169662113587347,0.0,0.0,0.0
EEF1G,0.29043853342918763,0.11631919482386772,0.0023005032350826744,0.0023005032350826744,0.0
LDHA,0.2865564342199856,0.1083393242271747,0.0009345794392523365,0.0009345794392523365,0.0
STX1A,0.2616822429906542,0.029618979151689432,0.0009345794392523365,0.0009345794392523365,0.0
ABCD1,0.11818835370237239,0.007260963335729691,0.00014378145219266715,0.00014378145219266715,0.0
ABCD2,0.16434219985621853,0.005319913731128684,0.00014378145219266715,0.00014378145219266715,0.0
ABCD3,0.22688713156002877,0.01430625449317038,0.0006470165348670022,0.0006470165348670022,0.0
PEX19,0.23910855499640546,0.02135154565061107,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
POT1,0.2731847591660676,0.045938173975557155,0.0012940330697340044,0.0012940330697340044,0.0
MEF2A,0.2927390366642703,0.12544931703810208,0.0027318475916606757,0.002659956865564342,7.189072609633358e-05
MEF2C,0.2923076923076923,0.11890726096333573,0.0027318475916606757,0.0027318475916606757,0.0
BRF2,0.27864845434938895,0.05442127965492451,0.0012940330697340044,0.0012221423436376707,7.189072609633358e-05
CLN3,0.2757728253055356,0.06312005751258087,0.0013659237958303378,0.0012940330697340044,7.189072609633358e-05
MEST,0.25168943206326383,0.03400431344356578,0.0005751258087706686,0.000503235082674335,7.189072609633358e-05
MLF2,0.28360891445003594,0.09352983465132998,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
PELO,0.25384615384615383,0.03371675053918045,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
PGRMC1,0.11516894320632638,0.001869158878504673,7.189072609633358e-05,7.189072609633358e-05,0.0
PTP4A3,0.27045291157440693,0.038102084831056794,0.0008626887131560029,0.0008626887131560029,0.0
USP32,0.2792235801581596,0.08540618260244429,0.0006470165348670022,0.0005751258087706686,7.189072609633358e-05
USP50,0.24996405463695184,0.021423436376707405,0.0008626887131560029,0.0007907979870596693,7.189072609633358e-05
DLEU1,0.26879942487419123,0.043421998562185475,0.0006470165348670022,0.0006470165348670022,0.0
PEA15,0.2714593817397556,0.042343637670740474,0.0005751258087706686,0.0005751258087706686,0.0
