gene_xlaevis_wound_down,xlaevis_wound_down_Fraction_sp_less7,xlaevis_wound_down_Fraction_sp_less6,xlaevis_wound_down_Fraction_sp_less5,xlaevis_wound_down_Fraction_sp_less4,xlaevis_wound_down_Fraction_sp_less3,xlaevis_wound_down_Fraction_sp_less2,xlaevis_wound_down_Fraction_sp_1,xlaevis_wound_down_Fraction_sp_0
SLC27A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC27A2,0.07383831954169319,0.04561850201570125,0.017398684489709316,0.006577551453426692,0.001273074474856779,0.0,0.0,0.0
AK3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
AK2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
AK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBCC,0.020157012518565668,0.010184595798854232,0.0014852535539995756,0.000424358158285593,0.0002121790791427965,0.0,0.0,0.0
AK5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALOX5AP,0.09463186929768724,0.05071079991512837,0.023339698705707616,0.009972416719711436,0.0061531932951410994,0.001697432633142372,0.001697432633142372,0.0
MME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH2D3A,0.11415234457882453,0.07702100572883513,0.045406322936558455,0.02143008699342245,0.008274984086569064,0.0019096117122851686,0.0019096117122851686,0.0
SH2D3C,0.07192870782940802,0.05049862083598557,0.024824952259707194,0.011669849352853808,0.0046679397411415234,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
PRR15L,0.09908762995968598,0.06874602164226608,0.03776787608741778,0.016125610014852534,0.0076384468491406746,0.0023339698705707617,0.0023339698705707617,0.0
TMEM55A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM55B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDC1,0.08826649692340335,0.05643963505198388,0.019732654360280075,0.007850625928283471,0.0002121790791427965,0.0,0.0,0.0
SLC24A1,0.07596011033312115,0.035221727137704224,0.015701251856566942,0.00551665605771271,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0
ENDOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMPDH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZXDB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZXDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD36B,0.08826649692340335,0.0547422024188415,0.020157012518565668,0.008062805007426267,0.0002121790791427965,0.0,0.0,0.0
AJUBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOSC8,0.07617228941226395,0.03225122002970507,0.011669849352853808,0.004243581582855931,0.000424358158285593,0.0,0.0,0.0
EXOSC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCKDK,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
EXOSC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOSC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOSC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOSC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOSC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOSC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOSC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TULP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TULP3,0.08869085508168895,0.05877360492255464,0.03585826437513261,0.01888393804370889,0.0038192234245703373,0.0,0.0,0.0
TULP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TULP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCENP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB11,0.0023339698705707617,0.0019096117122851686,0.0010608953957139827,0.000424358158285593,0.000424358158285593,0.0,0.0,0.0
PSMB10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INS-IGF2,0.0019096117122851686,0.001273074474856779,0.001273074474856779,0.0010608953957139827,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0
SKP1,0.11500106089539572,0.0859325270528326,0.04816465096541481,0.011457670273711012,0.0021217907914279654,0.0002121790791427965,0.0,0.0002121790791427965
NOC2L,0.04073838319541693,0.023976235943136005,0.0061531932951410994,0.0002121790791427965,0.0,0.0,0.0,0.0
IFI16,0.0978145554848292,0.07383831954169319,0.042011457670273714,0.018035221727137705,0.002546148949713558,0.0002121790791427965,0.0002121790791427965,0.0
MC5R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRFIP1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TFIP11,0.010184595798854232,0.0014852535539995756,0.0002121790791427965,0.0,0.0,0.0,0.0,0.0
LPAR2,0.11797156800339487,0.09038828771483132,0.05792488860598345,0.026946743051135157,0.007001909611712286,0.000848716316571186,0.000848716316571186,0.0
LPAR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPAR1,0.0676851262465521,0.04179927859113092,0.023339698705707616,0.005092297899427116,0.0002121790791427965,0.0,0.0,0.0
LPAR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPAR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPAR5,0.1039677487799703,0.06874602164226608,0.036494801612561,0.016762147252280923,0.005728835136855506,0.0002121790791427965,0.0002121790791427965,0.0
LIMS2,0.10842350944196902,0.0859325270528326,0.05537873965626989,0.035221727137704224,0.019096117122851686,0.001697432633142372,0.001697432633142372,0.0
LIMS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUN5,0.002546148949713558,0.0023339698705707617,0.0010608953957139827,0.0006365372374283895,0.000424358158285593,0.000424358158285593,0.000424358158285593,0.0
HIST1H3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H3F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H3G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H3E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H3J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H3I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC11A,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SEC11C,0.044769785699130066,0.018459579885423297,0.002758328028856355,0.000424358158285593,0.000424358158285593,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
ACKR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACKR3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GPER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCYT1A,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PCYT1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRX1,0.10248249522597072,0.0732017823042648,0.04795247188627201,0.030341608317419902,0.01103331211542542,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
PRRX2,0.07511139401654997,0.0488011882028432,0.03373647358370465,0.01718650541056652,0.0023339698705707617,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
RGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNRC6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGN,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CARD9,0.056015276893698285,0.026098026734563972,0.011245491194568216,0.005941014215998302,0.002970507107999151,0.0,0.0,0.0
CARD8,0.06895820072140887,0.04434542754084447,0.018035221727137705,0.00976023764056864,0.002758328028856355,0.0002121790791427965,0.0002121790791427965,0.0
CARD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERP27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP19,0.002546148949713558,0.0021217907914279654,0.001697432633142372,0.0010608953957139827,0.000848716316571186,0.000424358158285593,0.000424358158285593,0.0
ERP29,0.10099724167197115,0.07214088690855082,0.042011457670273714,0.012306386590282199,0.001273074474856779,0.0,0.0,0.0
GRM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA10,0.056651814131126674,0.0367069806917038,0.02143008699342245,0.0061531932951410994,0.000848716316571186,0.0,0.0,0.0
ADAMTS2,0.029492892000848717,0.014215998302567368,0.0014852535539995756,0.0,0.0,0.0,0.0,0.0
IDH3G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR51F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF2,0.008699342244854658,0.0023339698705707617,0.000424358158285593,0.0,0.0,0.0,0.0,0.0
ADAMTS8,0.08253766178654785,0.054954381497984296,0.03416083174199024,0.018459579885423297,0.0021217907914279654,0.0,0.0,0.0
RASL12,0.11118183747082537,0.09293443666454487,0.060683216634839804,0.037980055166560577,0.022703161468279227,0.0021217907914279654,0.0021217907914279654,0.0
RHBG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTG1,0.10163377890939954,0.07065563335455124,0.04731593464884362,0.01718650541056652,0.0019096117122851686,0.0002121790791427965,0.0002121790791427965,0.0
ZNF318,0.04222363674941651,0.013791640144281773,0.006577551453426692,0.0023339698705707617,0.000424358158285593,0.0,0.0,0.0
COCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UFM1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TXNL4A,0.08423509441969022,0.05304476978569913,0.027795459367706343,0.017610863568852112,0.007001909611712286,0.0002121790791427965,0.0002121790791427965,0.0
TXNL4B,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FBLL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POU3F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POU3F4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HPGDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
AHCY,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SP100,0.08062805007426267,0.03988966687884574,0.012942923827710588,0.006789730532569488,0.0006365372374283895,0.0,0.0,0.0
AOC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOC3,0.10439210693825589,0.07808190112454912,0.05007426267769998,0.035221727137704224,0.02079354975599406,0.002546148949713558,0.002546148949713558,0.0
AOC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP3,0.1035433906216847,0.07977933375769149,0.05283259070655633,0.035221727137704224,0.017610863568852112,0.002546148949713558,0.002546148949713558,0.0
TIMP2,0.11096965839168257,0.09314661574368767,0.060683216634839804,0.0367069806917038,0.0182474008062805,0.002546148949713558,0.002546148949713558,0.0
EPX,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PARN,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PARL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DDX5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DDX1,0.027583280288563546,0.02143008699342245,0.013791640144281773,0.002970507107999151,0.000848716316571186,0.0,0.0,0.0
SCN3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF217,0.09993634627625717,0.06365372374283895,0.02864417568427753,0.012518565669424995,0.0010608953957139827,0.0,0.0,0.0
SLC7A8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF212,0.036282622533418206,0.014215998302567368,0.002546148949713558,0.0,0.0,0.0,0.0,0.0
SLC7A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHF21A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-F,0.09951198811797157,0.0668364099299809,0.03203904095056227,0.014003819223424571,0.006365372374283896,0.0006365372374283895,0.0006365372374283895,0.0
HLA-E,0.09845109272225759,0.07044345427540845,0.041374920432845325,0.017398684489709316,0.007850625928283471,0.000424358158285593,0.000424358158285593,0.0
SLC7A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPO9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPO4,0.06492679821769573,0.03946530872056015,0.0182474008062805,0.001697432633142372,0.0002121790791427965,0.0,0.0,0.0
IPO5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFESD,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RAB8B,0.07617228941226395,0.04858900912370041,0.023551877784850413,0.007850625928283471,0.0021217907914279654,0.0002121790791427965,0.0,0.0002121790791427965
RAB8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGAT5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAQR8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIFK,0.04561850201570125,0.018459579885423297,0.002758328028856355,0.000424358158285593,0.0,0.0,0.0,0.0
GABPB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAQR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAQR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FADS1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
FADS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FADS2,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5
SIL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR5L,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ACAD10,0.07044345427540845,0.047740292807129214,0.01718650541056652,0.0023339698705707617,0.0,0.0,0.0,0.0
CARNS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLOD2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CMPK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLOD1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RAD21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH6A1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5
NR2E1,0.0019096117122851686,0.001273074474856779,0.000848716316571186,0.000424358158285593,0.0,0.0,0.0,0.0
DUS4L,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DAND5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPH2,0.1158497772119669,0.08444727349883302,0.05134733715255676,0.033948652662847446,0.019096117122851686,0.004031402503713134,0.0038192234245703373,0.0002121790791427965
JPH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPH1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
JPH4,0.07680882664969234,0.043072353065987695,0.011669849352853808,0.0021217907914279654,0.0,0.0,0.0,0.0
TYK2,0.07086781243369404,0.02928071292170592,0.006365372374283896,0.000848716316571186,0.0,0.0,0.0,0.0
BOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMBS,0.09866327180140039,0.06513897729683853,0.03479736897941863,0.008274984086569064,0.0010608953957139827,0.0002121790791427965,0.0,0.0002121790791427965
SLITRK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLITRK1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PAPPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3C2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3C2A,0.06259282834712497,0.03734351792913219,0.018671758964566094,0.002758328028856355,0.0002121790791427965,0.0,0.0,0.0
PIK3C2G,0.08147676639083386,0.05134733715255676,0.02079354975599406,0.009335879482283047,0.0038192234245703373,0.0002121790791427965,0.0002121790791427965,0.0
LST1,0.09017610863568852,0.045406322936558455,0.020157012518565668,0.008699342244854658,0.00488011882028432,0.001273074474856779,0.001273074474856779,0.0
CEP76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP78,0.07532357309569276,0.03267557818799066,0.009335879482283047,0.0021217907914279654,0.0,0.0,0.0,0.0
TSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP17L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP17L7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYBPH,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MTHFSD,0.05198387438998515,0.0182474008062805,0.005728835136855506,0.0010608953957139827,0.0,0.0,0.0,0.0
MST1,0.0982389136431148,0.06450244005941014,0.025885847655421176,0.00551665605771271,0.0002121790791427965,0.0,0.0,0.0
CYP3A43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR2AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMG6,0.05177169531084235,0.01952047528113728,0.008062805007426267,0.0019096117122851686,0.0006365372374283895,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
SMG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMG9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITM1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
AP1S2,0.07702100572883513,0.04455760661998727,0.0182474008062805,0.007850625928283471,0.0019096117122851686,0.0002121790791427965,0.0002121790791427965,0.0
AP1S3,0.0976023764056864,0.06577551453426692,0.03500954805856143,0.01464035646085296,0.005092297899427116,0.0006365372374283895,0.0006365372374283895,0.0
PELO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POTEI,0.0019096117122851686,0.0010608953957139827,0.000424358158285593,0.000424358158285593,0.0,0.0,0.0,0.0
POTEF,0.0023339698705707617,0.0019096117122851686,0.0010608953957139827,0.000424358158285593,0.000424358158285593,0.0,0.0,0.0
POTEE,0.0023339698705707617,0.0010608953957139827,0.0006365372374283895,0.000424358158285593,0.000424358158285593,0.0,0.0,0.0
ASIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C21orf91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMCX3,0.07235306598769362,0.046042860173986844,0.01888393804370889,0.0038192234245703373,0.000424358158285593,0.0,0.0,0.0
ARMCX2,0.10248249522597072,0.07235306598769362,0.046042860173986844,0.01888393804370889,0.0038192234245703373,0.000424358158285593,0.000424358158285593,0.0
FUT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUT6,0.0793549755994059,0.05431784426055591,0.0241884150222788,0.00912370040314025,0.0038192234245703373,0.0006365372374283895,0.0006365372374283895,0.0
FUT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUT3,0.08720560152768937,0.05516656057712709,0.023551877784850413,0.009972416719711436,0.0061531932951410994,0.0010608953957139827,0.0010608953957139827,0.0
FUT2,0.08317419902397624,0.05368130702312752,0.021642266072565246,0.010184595798854232,0.00551665605771271,0.0002121790791427965,0.0002121790791427965,0.0
FUT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGGBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5J2,0.09845109272225759,0.07256524506683641,0.03543390621684702,0.022915340547422024,0.018459579885423297,0.007426267769997878,0.007426267769997878,0.0
SF1,0.036919159770846595,0.011669849352853808,0.003182686187141948,0.000848716316571186,0.0002121790791427965,0.0,0.0,0.0
VTCN1,0.021642266072565246,0.00976023764056864,0.005304476978569913,0.0010608953957139827,0.0002121790791427965,0.0002121790791427965,0.0002121790791427965,0.0
DDX39B,0.07702100572883513,0.04858900912370041,0.016974326331423723,0.0023339698705707617,0.0002121790791427965,0.0,0.0,0.0
DDX39A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PXT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLXND1,0.07999151283683428,0.05792488860598345,0.04222363674941651,0.022703161468279227,0.007850625928283471,0.0014852535539995756,0.0014852535539995756,0.0
SCD5,0.10439210693825589,0.07171652875026523,0.033099936346276254,0.009335879482283047,0.0014852535539995756,0.0,0.0,0.0
PEX11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEX11B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAFAH1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAFAH1B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAFAH1B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH2,0.0019096117122851686,0.0019096117122851686,0.0010608953957139827,0.0,0.0,0.0,0.0,0.0
SFN,0.07829408020369191,0.044769785699130066,0.018671758964566094,0.009335879482283047,0.004455760661998727,0.0006365372374283895,0.0006365372374283895,0.0
ACTB,0.09632930193082961,0.0732017823042648,0.047740292807129214,0.024824952259707194,0.004031402503713134,0.0010608953957139827,0.0010608953957139827,0.0
STARD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STARD13,0.0912370040314025,0.06025885847655421,0.04073838319541693,0.026098026734563972,0.006577551453426692,0.000424358158285593,0.000424358158285593,0.0
MT1X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP15,0.09229789942711648,0.05431784426055591,0.021217907914279653,0.009335879482283047,0.005092297899427116,0.0,0.0,0.0
MT1H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLVRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLVRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STARD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR1J2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR1J1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERCAM,0.10884786760025461,0.08890303416083174,0.05346912794398472,0.021217907914279653,0.0038192234245703373,0.0,0.0,0.0
FAM35A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GXYLT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F13A1,0.039253129641417354,0.01994483343942287,0.008699342244854658,0.0046679397411415234,0.0010608953957139827,0.0002121790791427965,0.0,0.0002121790791427965
NOP58,0.03946530872056015,0.015064714619138553,0.0021217907914279654,0.0002121790791427965,0.0002121790791427965,0.0002121790791427965,0.0002121790791427965,0.0
NOP56,0.019732654360280075,0.00551665605771271,0.000424358158285593,0.0,0.0,0.0,0.0,0.0
ETS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETS1,0.08741778060683217,0.06025885847655421,0.043072353065987695,0.019308296201994483,0.007001909611712286,0.001273074474856779,0.001273074474856779,0.0
AQP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGAT2,0.05686399321026947,0.031190324633991087,0.008487163165711862,0.003182686187141948,0.0006365372374283895,0.0,0.0,0.0
MGAT3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MGAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLRX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP8,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.07142857142857142
MMP9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MMP7,0.04816465096541481,0.021642266072565246,0.00976023764056864,0.005304476978569913,0.0010608953957139827,0.0002121790791427965,0.0,0.0002121790791427965
