gene_mmusculus_stress_up,mmusculus_stress_up_Fraction_sp_less7,mmusculus_stress_up_Fraction_sp_less6,mmusculus_stress_up_Fraction_sp_less5,mmusculus_stress_up_Fraction_sp_less4,mmusculus_stress_up_Fraction_sp_less3,mmusculus_stress_up_Fraction_sp_less2,mmusculus_stress_up_Fraction_sp_1,mmusculus_stress_up_Fraction_sp_0
HIST1H2AD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H2AG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H2AA,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.0019096117122851686,0.000848716316571186,0.000848716316571186,0.000848716316571186,0.0
HIST1H2AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H2AB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOV10,0.13791640144281775,0.07723318480797793,0.039253129641417354,0.007214088690855082,0.000848716316571186,0.0,0.0,0.0
MOCS3,0.031826861871419476,0.015489072777424145,0.004455760661998727,0.002758328028856355,0.001273074474856779,0.0006365372374283895,0.0006365372374283895,0.0
MOCS2,0.24103543390621684,0.14746446000424357,0.0736261404625504,0.019732654360280075,0.0021217907914279654,0.0002121790791427965,0.0002121790791427965,0.0
MOCS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF585B,0.2611924464247825,0.17929132187566307,0.10990876299596859,0.0428601739868449,0.011669849352853808,0.0006365372374283895,0.0006365372374283895,0.0
UCKL1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SLC30A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD1D,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CD1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELF6,0.2754084447273499,0.20305537873965626,0.12348822406110757,0.05410566518141311,0.015913430935709738,0.0010608953957139827,0.0010608953957139827,0.0
CELF4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CELF3,0.013155102906853384,0.004031402503713134,0.0019096117122851686,0.0010608953957139827,0.000848716316571186,0.000424358158285593,0.000424358158285593,0.0
CELF2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CELF1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RHOQ,0.2597071928707829,0.19796308084022915,0.11054530023339698,0.06429026098026734,0.019732654360280075,0.000848716316571186,0.000848716316571186,0.0
PPARG,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PPARD,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OR52A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPARA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CD14,0.193931678336516,0.11436452365796733,0.06344154466369616,0.026946743051135157,0.01633778909399533,0.003394865266284744,0.003182686187141948,0.0002121790791427965
BTN1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD19,0.19753872268194356,0.11521323997453851,0.06259282834712497,0.023339698705707616,0.0046679397411415234,0.0002121790791427965,0.0002121790791427965,0.0
HIST2H2AA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENPEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTX3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RHOF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDB1,0.05198387438998515,0.02503713133884999,0.008911521323997454,0.0021217907914279654,0.000848716316571186,0.0002121790791427965,0.0002121790791427965,0.0
OR4F15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DPB1,0.23509441969021855,0.15955866751538297,0.07808190112454912,0.037555697008274984,0.022703161468279227,0.0021217907914279654,0.0021217907914279654,0.0
PLCG2,0.2310630171865054,0.15637598132824104,0.07426267769997878,0.027795459367706343,0.008699342244854658,0.0,0.0,0.0
PLCG1,0.17907914279652026,0.12476129853596435,0.06025885847655421,0.008699342244854658,0.0010608953957139827,0.0002121790791427965,0.0002121790791427965,0.0
BSND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST2H4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR8A1,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.0010608953957139827,0.000848716316571186,0.000848716316571186,0.000848716316571186,0.0
HIST2H4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf116,0.2734988330150647,0.2066624230850838,0.10884786760025461,0.030129429238277106,0.00976023764056864,0.001697432633142372,0.001697432633142372,0.0
N4BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N4BP3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
N4BP2,0.15616380224909823,0.0734139613834076,0.03437301082113304,0.01464035646085296,0.0019096117122851686,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
HEATR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEATR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEATR1,0.22894122639507744,0.13027795459367705,0.06598769361340971,0.023976235943136005,0.0076384468491406746,0.0010608953957139827,0.000848716316571186,0.0002121790791427965
OR2Z1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUCA1,0.11012094207511139,0.0241884150222788,0.003394865266284744,0.0002121790791427965,0.0002121790791427965,0.0002121790791427965,0.0,0.0002121790791427965
IKBKB,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5
FCGR1A,0.14704010184595798,0.07171652875026523,0.032463399108847865,0.021642266072565246,0.011882028431996604,0.000424358158285593,0.000424358158285593,0.0
IKBKE,0.28495650328877575,0.23594313600678973,0.16168045830681094,0.08720560152768937,0.022703161468279227,0.0019096117122851686,0.0019096117122851686,0.0
GNL3,0.11075747931253978,0.05028644175684278,0.02249098238913643,0.011882028431996604,0.004243581582855931,0.0010608953957139827,0.0010608953957139827,0.0
GNL2,0.11924464247825164,0.06450244005941014,0.03161468279227668,0.015913430935709738,0.008274984086569064,0.0021217907914279654,0.0019096117122851686,0.0002121790791427965
DYRK1A,0.14788881816252916,0.07129217059197963,0.035221727137704224,0.00976023764056864,0.0014852535539995756,0.0002121790791427965,0.0,0.0002121790791427965
DYRK1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNLY,0.15107150434967112,0.07659664757054954,0.034585189900275835,0.020157012518565668,0.002758328028856355,0.0,0.0,0.0
SMARCAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KITLG,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CNN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAGL2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PLAGL1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FAM24A,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.0019096117122851686,0.000848716316571186,0.000848716316571186,0.000848716316571186,0.0
FAM24B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFL3,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0
VANGL2,0.17907914279652026,0.07511139401654997,0.02079354975599406,0.008699342244854658,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0
MTDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXO1,0.22257585402079355,0.1287927010396775,0.0734139613834076,0.0428601739868449,0.027158922130277954,0.015913430935709738,0.015701251856566942,0.0002121790791427965
LRRTM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC46A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR51G2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR51G1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGMAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPAS1,0.17610863568852111,0.12985359643539146,0.08869085508168895,0.043072353065987695,0.009335879482283047,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
SERPINA10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINA11,0.008699342244854658,0.001697432633142372,0.0006365372374283895,0.0002121790791427965,0.0002121790791427965,0.0,0.0,0.0
ADHFE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H1FX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEURL4,0.22766815192022066,0.1404625503925313,0.06280500742626777,0.02864417568427753,0.004455760661998727,0.0002121790791427965,0.0002121790791427965,0.0
E2F7,0.19223424570337364,0.1039677487799703,0.05516656057712709,0.03352429450456185,0.021005728835136857,0.004243581582855931,0.004031402503713134,0.0002121790791427965
H1F0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCL1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FIGNL1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CLU,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KNG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COBL,0.005728835136855506,0.000424358158285593,0.000424358158285593,0.000424358158285593,0.000424358158285593,0.0002121790791427965,0.0,0.0002121790791427965
PNPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALOX15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALOX12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA6D,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SEMA6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INPPL1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ALKBH4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ADCK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCK5,0.11075747931253978,0.05431784426055591,0.03288775726713346,0.018459579885423297,0.000848716316571186,0.0,0.0,0.0
ADCK2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ADCK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASF1A,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ASF1B,0.25843411839592617,0.16359007001909612,0.08720560152768937,0.04795247188627201,0.02821981752599194,0.014428177381710164,0.014215998302567368,0.0002121790791427965
LMAN1,0.018035221727137705,0.008911521323997454,0.005728835136855506,0.001697432633142372,0.0006365372374283895,0.0002121790791427965,0.0,0.0002121790791427965
LMAN2,0.20390409505622745,0.11648631444939529,0.040314025037131336,0.008062805007426267,0.004031402503713134,0.0010608953957139827,0.000848716316571186,0.0002121790791427965
ACTG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG2,0.2524931041799279,0.1659240398896669,0.10545300233396987,0.06810948440483769,0.03479736897941863,0.004031402503713134,0.0038192234245703373,0.0002121790791427965
PRPF39,0.2376405686399321,0.14470613197538723,0.06810948440483769,0.029492892000848717,0.010821133036282623,0.0014852535539995756,0.001273074474856779,0.0002121790791427965
PRPF31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SPOPL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ZNF207,0.17992785911309145,0.07829408020369191,0.03713133884998939,0.013579461065138977,0.002546148949713558,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
ZNF205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF202,0.0852959898154042,0.04328453214513049,0.019732654360280075,0.0038192234245703373,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0
ZNF200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDH2,0.2257585402079355,0.15913430935709738,0.07956715467854869,0.01782304264799491,0.0010608953957139827,0.0002121790791427965,0.0,0.0002121790791427965
IDH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR7A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PASK,0.2781667727562062,0.22024188415022278,0.122002970507108,0.03437301082113304,0.005728835136855506,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
XAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPPB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NPPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNER,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OR5C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALB2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
RPS15A,0.03967748779970295,0.011669849352853808,0.007001909611712286,0.006789730532569488,0.006789730532569488,0.005092297899427116,0.005092297899427116,0.0
LHFP,0.2662847443242096,0.20263102058137067,0.1340971780182474,0.08911521323997454,0.052196053469127944,0.007850625928283471,0.007850625928283471,0.0
NSMAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIK3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SIK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUS3L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFITM3,0.19074899214937407,0.11945682155739444,0.0676851262465521,0.01952047528113728,0.005092297899427116,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
CUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFITM1,0.1879906641205177,0.10821133036282622,0.057712709526840655,0.012942923827710588,0.0019096117122851686,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
GAGE2E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGDHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR5B12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR5B17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4GALT,0.11882028431996605,0.07702100572883513,0.03946530872056015,0.006577551453426692,0.001273074474856779,0.0,0.0,0.0
CTRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTRC,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0
TRMT61A,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TRMT61B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFYVE9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFYVE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDOC1,0.24782516443878633,0.16189263738595375,0.09229789942711648,0.031826861871419476,0.007001909611712286,0.0002121790791427965,0.0002121790791427965,0.0
RXFP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC88A,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CCDC88B,0.21705919796308085,0.13218756630596223,0.07723318480797793,0.051559516231699555,0.02821981752599194,0.001273074474856779,0.001273074474856779,0.0
CCDC88C,0.27265011669849354,0.20942075111394018,0.12518565669424994,0.05410566518141311,0.0076384468491406746,0.000424358158285593,0.000424358158285593,0.0
RXFP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPEG1,0.22766815192022066,0.14810099724167197,0.07192870782940802,0.032463399108847865,0.021854445151708042,0.009335879482283047,0.00912370040314025,0.0002121790791427965
QTRT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXL8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ROBO1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FBXL2,0.29386802461277317,0.23636749416507533,0.14215998302567368,0.06810948440483769,0.022278803309993635,0.003182686187141948,0.003182686187141948,0.0
FBXL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXL7,0.280500742626777,0.2251220029705071,0.15085932527052834,0.09866327180140039,0.05346912794398472,0.0061531932951410994,0.005941014215998302,0.0002121790791427965
FBXL6,0.21578612348822407,0.12603437301082113,0.046042860173986844,0.005304476978569913,0.0,0.0,0.0,0.0
NIPSNAP3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTR9,0.004455760661998727,0.002758328028856355,0.0014852535539995756,0.0010608953957139827,0.0006365372374283895,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
RNH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIA3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SLC26A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POM121C,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
DIABLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTYH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC8E,0.24252068746021643,0.15170804158709952,0.04625503925312964,0.015701251856566942,0.007001909611712286,0.0010608953957139827,0.000848716316571186,0.0002121790791427965
LRRC8D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC8A,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ELL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFGAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFGAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGEB18,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.0019096117122851686,0.000848716316571186,0.000848716316571186,0.000848716316571186,0.0
GPR55,0.2503713133884999,0.17504774029280712,0.09972416719711437,0.05049862083598557,0.007426267769997878,0.000424358158285593,0.000424358158285593,0.0
FAM83C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM83B,0.23403352429450455,0.15467854869509867,0.05750053044769786,0.01633778909399533,0.006365372374283896,0.000848716316571186,0.000848716316571186,0.0
FAM83A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM83G,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FAM83D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPM1,0.0182474008062805,0.009548058561425843,0.007001909611712286,0.006789730532569488,0.005728835136855506,0.0006365372374283895,0.0006365372374283895,0.0
NPM3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NPM2,0.1343093570973902,0.06025885847655421,0.022278803309993635,0.003607044345427541,0.0006365372374283895,0.0002121790791427965,0.0002121790791427965,0.0
PEMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK1,0.29004880118820286,0.2306386590282198,0.12454911945682155,0.04413324846170168,0.012730744748567792,0.001697432633142372,0.0014852535539995756,0.0002121790791427965
TMEM27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DGCR14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP3R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR14K1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCG3,0.004455760661998727,0.002970507107999151,0.001273074474856779,0.000848716316571186,0.000848716316571186,0.0002121790791427965,0.0002121790791427965,0.0
SCG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP5S1,0.06577551453426692,0.02821981752599194,0.01336728198599618,0.001273074474856779,0.0,0.0,0.0,0.0
BYSL,0.11733503076596648,0.06577551453426692,0.02821981752599194,0.015489072777424145,0.007850625928283471,0.002970507107999151,0.002970507107999151,0.0
SQRDL,0.27243793761935076,0.2072989603225122,0.1037555697008275,0.028856354763420328,0.006789730532569488,0.000424358158285593,0.000424358158285593,0.0
GIP,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.0019096117122851686,0.000848716316571186,0.0006365372374283895,0.0006365372374283895,0.0
SERP2,0.28241035433906214,0.22278803309993633,0.13303628262253342,0.046467218332272436,0.010184595798854232,0.0010608953957139827,0.0010608953957139827,0.0
SERP1,0.11224273286653937,0.04392106938255888,0.010608953957139827,0.004455760661998727,0.0010608953957139827,0.0002121790791427965,0.0,0.0002121790791427965
SCGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNIPL,0.1954169318905156,0.11542541905368131,0.05304476978569913,0.011245491194568216,0.000424358158285593,0.0,0.0,0.0
PAICS,0.08147676639083386,0.04625503925312964,0.031826861871419476,0.010184595798854232,0.0014852535539995756,0.000424358158285593,0.000424358158285593,0.0
OR1I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWA5B2,0.0674729471674093,0.02567366857627838,0.006365372374283896,0.0019096117122851686,0.000424358158285593,0.0,0.0,0.0
VTA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNIP2,0.1402503713133885,0.08614470613197539,0.045406322936558455,0.009548058561425843,0.001273074474856779,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
BNIP3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NAB1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NAB2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
AKAP14,0.0038192234245703373,0.003182686187141948,0.002970507107999151,0.001273074474856779,0.000848716316571186,0.000424358158285593,0.000424358158285593,0.0
AKAP12,0.27052832590706555,0.1884150222788033,0.12242732866539359,0.07001909611712286,0.015701251856566942,0.000848716316571186,0.000848716316571186,0.0
AKAP13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
LNP1,0.28453214513049013,0.21981752599193718,0.11818374708253766,0.03840441332484617,0.009335879482283047,0.0002121790791427965,0.0002121790791427965,0.0
TP73,0.17525991937194993,0.0910248249522597,0.03543390621684702,0.005941014215998302,0.000424358158285593,0.0,0.0,0.0
GLS2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
EGFR,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
WDR87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR81,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
WDR82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMLG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UHMK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMPDH2,0.054530023339698704,0.0182474008062805,0.009548058561425843,0.007001909611712286,0.0061531932951410994,0.002546148949713558,0.002546148949713558,0.0
JAG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAG1,0.24782516443878633,0.16422660725652452,0.1096965839168258,0.07129217059197963,0.030553787396562698,0.0023339698705707617,0.0021217907914279654,0.0002121790791427965
QRICH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QRICH1,0.09314661574368767,0.053893486102270315,0.02143008699342245,0.005092297899427116,0.000848716316571186,0.0002121790791427965,0.0002121790791427965,0.0
E4F1,0.24506683640993,0.16083174199023975,0.06047103755569701,0.01718650541056652,0.00488011882028432,0.0006365372374283895,0.0006365372374283895,0.0
PLEKHF2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CHRNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNRC6C,0.29386802461277317,0.23615531508593252,0.1400381922342457,0.06280500742626777,0.012518565669424995,0.000424358158285593,0.000424358158285593,0.0
TNRC6B,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
USP29,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.0019096117122851686,0.000848716316571186,0.000848716316571186,0.000848716316571186,0.0
USP28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP26,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.0010608953957139827,0.000848716316571186,0.000848716316571186,0.000848716316571186,0.0
USP25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
USP21,0.2000848716316571,0.08847867600254615,0.0428601739868449,0.014215998302567368,0.002970507107999151,0.000424358158285593,0.000424358158285593,0.0
USP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS5,0.21875663059622322,0.14428177381710164,0.09378315298111606,0.06131975387226819,0.019308296201994483,0.001273074474856779,0.0010608953957139827,0.0002121790791427965
