gene_amexicanum_regen_up,amexicanum_regen_up_Fraction_sp_less4,amexicanum_regen_up_Fraction_sp_less3,amexicanum_regen_up_Fraction_sp_less2,amexicanum_regen_up_Fraction_sp_1,amexicanum_regen_up_Fraction_sp_0
ATF7IP,0.11624484991171277,0.029605650382577987,0.0007062978222483814,0.0007062978222483814,0.0
B2M,0.11789287816362566,0.0355503237198352,0.000824014125956445,0.000824014125956445,0.0
C11orf58,0.09646851088875809,0.008534432018834609,5.885815185403178e-05,5.885815185403178e-05,0.0
CDK2AP2,0.10565038257798705,0.012183637433784578,5.885815185403178e-05,5.885815185403178e-05,0.0
CFD,0.10412007062978222,0.013949381989405533,0.0005885815185403178,0.000529723366686286,5.885815185403178e-05
CPB2,0.10882872277810476,0.02442613301942319,5.885815185403178e-05,5.885815185403178e-05,0.0
CTSB,0.11324308416715716,0.025014714537963507,0.0007062978222483814,0.0007062978222483814,0.0
CTSE,0.09540906415538553,0.00959387875220718,0.0,0.0,0.0
ELA1,0.05668040023543261,0.0017068864037669217,5.885815185403178e-05,5.885815185403178e-05,0.0
EP300,0.12301353737492643,0.09440847557386699,0.00988816951147734,0.00988816951147734,0.0
F5,0.10594467333725721,0.01483225426721601,0.0007651559741024132,0.0007062978222483814,5.885815185403178e-05
F8,0.10682754561506769,0.014125956444967627,0.0010005885815185403,0.0010005885815185403,0.0
FN1,0.11942319011183049,0.04585050029429076,0.0025897586815773984,0.0025897586815773984,0.0
FOXA1,0.12177751618599177,0.06450853443201883,0.00494408475573867,0.00494408475573867,0.0
FOXA2,0.11959976456739259,0.04326074161271336,0.002354326074161271,0.002354326074161271,0.0
GAS6,0.10447321954090641,0.014243672748675692,0.0007062978222483814,0.0006474396703943496,5.885815185403178e-05
GRB2,0.12224838140082402,0.07098293113596234,0.004178928781636257,0.004178928781636257,0.0
H2AFX,0.12154208357857563,0.06668628605061801,0.00264861683343143,0.00264861683343143,0.0
HMOX2,0.11577398469688052,0.029487934078869925,0.00023543260741612713,0.00023543260741612713,0.0
HSPA5,0.12154208357857563,0.06244849911712772,0.0013537374926427311,0.0012948793407886992,5.885815185403178e-05
IL10,0.1153619776339023,0.030253090052972338,0.0006474396703943496,0.0006474396703943496,0.0
IL1B,0.11871689228958211,0.039729252501471454,0.0013537374926427311,0.0012948793407886992,5.885815185403178e-05
IL4,0.11689228958210712,0.03613890523837551,0.0005885815185403178,0.0005885815185403178,0.0
KLK13,0.05303119482048264,0.0014714537963507945,5.885815185403178e-05,5.885815185403178e-05,0.0
KLK2,0.10211889346674514,0.011418481459682167,0.00011771630370806356,0.00011771630370806356,0.0
KLK3,0.10670982931135962,0.015244261330194232,0.00017657445556209535,0.00017657445556209535,0.0
LCAT,0.09199529134785167,0.007886992348440258,0.00011771630370806356,0.00011771630370806356,0.0
LEP,0.11948204826368453,0.045438493231312535,0.0015891701000588581,0.0015303119482048264,5.885815185403178e-05
LRP1,0.11547969393761036,0.026545026486168334,0.000824014125956445,0.0007651559741024132,5.885815185403178e-05
MMP2,0.11854031783402001,0.04561506768687463,0.001883460859329017,0.0018246027074749853,5.885815185403178e-05
MYOC,0.11106533254855798,0.01689228958210712,0.0010005885815185403,0.0010005885815185403,0.0
NGF,0.12048263684520306,0.05938787522071807,0.0015891701000588581,0.0015891701000588581,0.0
NGFB,0.08010594467333726,0.004885226603884638,5.885815185403178e-05,5.885815185403178e-05,0.0
NUDT21,0.1175985874043555,0.03507945850500294,0.0009417304296645085,0.0009417304296645085,0.0
PAEP,0.10382577987051207,0.010476751030017658,0.00017657445556209535,0.00017657445556209535,0.0
PDGFB,0.11695114773396115,0.03566804002354326,0.0008828722778104767,0.0008828722778104767,0.0
RAP1B,0.11389052383755151,0.020247204237786934,5.885815185403178e-05,5.885815185403178e-05,0.0
RPP14,0.11412595644496763,0.026133019423190112,0.0002942907592701589,0.0002942907592701589,0.0
SEPT8,0.08422601530311948,0.004532077692760447,5.885815185403178e-05,5.885815185403178e-05,0.0
SERPINA1,0.11736315479693937,0.04526191877575044,0.0007062978222483814,0.0007062978222483814,0.0
SHBG,0.10594467333725721,0.013713949381989405,0.000529723366686286,0.000529723366686286,0.0
SMAP,0.03931724543849323,0.0011771630370806356,0.0,0.0,0.0
SMN1,0.11989405532666274,0.04855797527957622,0.0012948793407886992,0.0012948793407886992,0.0
TCF4,0.1213066509711595,0.061977633902295465,0.0034137728075338434,0.0034137728075338434,0.0
TGFB2,0.11306650971159506,0.023543260741612712,0.0008828722778104767,0.0008828722778104767,0.0
TGFBI,0.11430253090052972,0.026545026486168334,0.0009417304296645085,0.0009417304296645085,0.0
TGIF1,0.11742201294879341,0.03372572101236021,0.00011771630370806356,0.00011771630370806356,0.0
TNFRSF14,0.11394938198940553,0.021365509123013538,0.00011771630370806356,0.00011771630370806356,0.0
TSC22D1,0.11512654502648617,0.02766333137139494,0.0004120070629782225,0.0004120070629782225,0.0
TTR,0.11830488522660389,0.0342554443790465,0.0006474396703943496,0.0006474396703943496,0.0
UFD1L,0.11771630370806356,0.03784579164214244,0.000529723366686286,0.000529723366686286,0.0
A4GALT,0.00017657445556209535,0.0,0.0,0.0,0.0
B3GALNT1,0.0012360211889346675,0.00017657445556209535,0.0,0.0,0.0
AAAS,0.10947616244849911,0.019952913478516774,0.0003531489111241907,0.0003531489111241907,0.0
BANF1,0.11383166568569747,0.023955267804590934,0.0007651559741024132,0.0007651559741024132,0.0
CTCF,0.12324896998234255,0.08693349028840494,0.011712772218952325,0.011712772218952325,0.0
GEMIN4,0.11524426133019423,0.03207769276044732,0.0005885815185403178,0.0005885815185403178,0.0
GEMIN5,0.103708063566804,0.0088875809299588,0.00047086521483225425,0.00047086521483225425,0.0
NUP107,0.12042377869334903,0.053619776339022956,0.002118893466745144,0.002118893466745144,0.0
NUP133,0.11983519717480871,0.05220718069452619,0.0027074749852854622,0.00264861683343143,5.885815185403178e-05
NUP153,0.11595055915244261,0.03254855797527958,0.0009417304296645085,0.0009417304296645085,0.0
NUP155,0.11159505591524427,0.02118893466745144,0.0005885815185403178,0.0005885815185403178,0.0
NUP160,0.11642142436727487,0.02937021777516186,0.0014714537963507945,0.0014125956444967628,5.885815185403178e-05
NUP205,0.11489111241907005,0.03319599764567393,0.0007651559741024132,0.0007062978222483814,5.885815185403178e-05
NUP214,0.1214832254267216,0.06780459093584461,0.0014714537963507945,0.0014125956444967628,5.885815185403178e-05
NUP35,0.1188934667451442,0.03961153619776339,0.001118304885226604,0.001118304885226604,0.0
NUP37,0.11447910535609182,0.02972336668628605,0.0015303119482048264,0.0015303119482048264,0.0
NUP43,0.11477339611536198,0.030135373749264272,0.0015891701000588581,0.0015891701000588581,0.0
NUP50,0.10812242495585639,0.014361389052383756,0.0007062978222483814,0.0007062978222483814,0.0
NUP54,0.11059446733372572,0.019070041200706298,0.0006474396703943496,0.0006474396703943496,0.0
NUP62,0.1155385520894644,0.032842848734549734,0.001059446733372572,0.001059446733372572,0.0
NUP85,0.1142436727486757,0.02736904061212478,0.0015891701000588581,0.0015891701000588581,0.0
NUP88,0.10394349617422013,0.009770453207769276,0.0006474396703943496,0.0006474396703943496,0.0
NUP93,0.116656856974691,0.03431430253090053,0.0007651559741024132,0.0007651559741024132,0.0
NXF1,0.10994702766333136,0.01753972925250147,0.0007651559741024132,0.0007651559741024132,0.0
PAX5,0.1200117716303708,0.04808711006474397,0.0020011771630370806,0.0020011771630370806,0.0
RAE1,0.1153619776339023,0.035197174808711006,0.0014714537963507945,0.0014125956444967628,5.885815185403178e-05
RNPS1,0.11806945261918776,0.036786344908769864,0.0017657445556209534,0.0017657445556209534,0.0
SLBP,0.10453207769276045,0.018952324896998236,0.0004120070629782225,0.0004120070629782225,0.0
SNRPF,0.11236021188934668,0.020188346085932903,0.000824014125956445,0.000824014125956445,0.0
SNRPG,0.1142436727486757,0.022836962919364334,0.0010005885815185403,0.0010005885815185403,0.0
SRSF1,0.116656856974691,0.033490288404944085,0.0014125956444967628,0.0014125956444967628,0.0
SRSF7,0.10935844614479105,0.013478516774573278,0.0010005885815185403,0.0010005885815185403,0.0
TPR,0.11606827545615067,0.02942907592701589,0.0006474396703943496,0.0005885815185403178,5.885815185403178e-05
AACS,0.06303708063566804,0.0013537374926427311,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
ACAT1,0.09735138316656856,0.007651559741024131,0.0005885815185403178,0.0005885815185403178,0.0
ACAT2,0.09970570924072984,0.008769864626250736,0.0005885815185403178,0.0005885815185403178,0.0
BDH1,0.08310771041789287,0.008534432018834609,0.00017657445556209535,0.00017657445556209535,0.0
BDH2,0.09299587992937022,0.015950559152442614,0.00023543260741612713,0.00023543260741612713,0.0
EHHADH,0.09929370217775162,0.009005297233666863,0.0004120070629782225,0.0004120070629782225,0.0
FAH,0.09699823425544438,0.008475573866980576,0.0003531489111241907,0.0002942907592701589,5.885815185403178e-05
HADH,0.08145968216597999,0.0038257798705120657,0.00023543260741612713,0.00023543260741612713,0.0
HMGCL,0.0938787522071807,0.005768098881695115,0.0004120070629782225,0.0004120070629782225,0.0
HMGCS1,0.11194820482636846,0.021542083578575632,0.0005885815185403178,0.000529723366686286,5.885815185403178e-05
HMGCS2,0.11330194231901118,0.025309005297233667,0.00047086521483225425,0.00047086521483225425,0.0
HSD17B10,0.10906415538552089,0.016951147733961152,0.00023543260741612713,0.00023543260741612713,0.0
HSD17B4,0.10912301353737493,0.021247792819305472,0.0003531489111241907,0.0003531489111241907,0.0
OXCT1,0.06303708063566804,0.0013537374926427311,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
OXCT2,0.06303708063566804,0.0013537374926427311,0.00023543260741612713,0.00023543260741612713,0.0
AADAC,0.03590347263095939,0.0007651559741024132,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
CES1,0.09552678045909359,0.008475573866980576,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
CES5A,0.04220129487934079,0.00164802825191289,0.00017657445556209535,0.00017657445556209535,0.0
DDHD1,0.03590347263095939,0.0007651559741024132,0.00011771630370806356,0.00011771630370806356,0.0
LIPA,0.09464390818128311,0.0088875809299588,0.00047086521483225425,0.00047086521483225425,0.0
PLA1A,0.07657445556209536,0.004061212477928193,0.00017657445556209535,0.00017657445556209535,0.0
PPME1,0.1009417304296645,0.010359034726309594,0.00011771630370806356,0.00011771630370806356,0.0
PRDX6,0.1062978222483814,0.018128310771041788,0.00023543260741612713,0.00023543260741612713,0.0
AADACL4,0.04979399646851089,0.0025309005297233667,0.0,0.0,0.0
SETDB1,0.12042377869334903,0.04979399646851089,0.0025309005297233667,0.0025309005297233667,0.0
AADAT,0.09399646851088876,0.011183048852266038,0.0002942907592701589,0.0002942907592701589,0.0
AASDH,0.02736904061212478,0.0004120070629782225,5.885815185403178e-05,0.0,5.885815185403178e-05
AASDHPPT,0.0912889935256033,0.005356091818716892,0.00011771630370806356,0.00011771630370806356,0.0
AFMID,0.09181871689228958,0.00859329017068864,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
EPHA4,0.12012948793407888,0.047263095938787525,0.0015891701000588581,0.0015891701000588581,0.0
FGFR2,0.11818716892289582,0.03890523837551501,0.001118304885226604,0.001059446733372572,5.885815185403178e-05
KMO,0.04061212477928193,0.000529723366686286,5.885815185403178e-05,5.885815185403178e-05,0.0
KYNU,0.10841671571512654,0.016362566215420836,0.00011771630370806356,0.00011771630370806356,0.0
OGDH,0.10170688640376692,0.010712183637433785,0.000529723366686286,0.000529723366686286,0.0
OGDHL,0.09405532666274279,0.006121247792819306,0.0003531489111241907,0.0002942907592701589,5.885815185403178e-05
RAD21,0.12254267216009418,0.07527957622130665,0.0075927015891701,0.007533843437316068,5.885815185403178e-05
SCYL3,0.11801059446733372,0.03496174220129488,0.0008828722778104767,0.0008828722778104767,0.0
SLC25A21,0.06745144202472042,0.00329605650382578,0.0,0.0,0.0
AAGAB,0.10876986462625074,0.01918775750441436,5.885815185403178e-05,5.885815185403178e-05,0.0
EIF3C,0.11453796350794584,0.02831077104178929,0.0003531489111241907,0.0003531489111241907,0.0
IRF1,0.1213066509711595,0.06068275456150677,0.002354326074161271,0.0022954679223072395,5.885815185403178e-05
SP1,0.12307239552678045,0.08975868157739847,0.006768687463213655,0.006768687463213655,0.0
TAF1,0.12271924661565627,0.07769276044732196,0.006121247792819306,0.006121247792819306,0.0
AAK1,0.11218363743378458,0.022601530311948205,0.0004120070629782225,0.0004120070629782225,0.0
CNOT10,0.11288993525603296,0.01977633902295468,0.0002942907592701589,0.0002942907592701589,0.0
CSDE1,0.120364920541495,0.05244261330194232,0.0007651559741024132,0.0007651559741024132,0.0
CSRP3,0.12054149499705709,0.05550323719835197,0.0034137728075338434,0.0034137728075338434,0.0
DDEFL1,0.11848145968216597,0.042024720423778694,0.0014714537963507945,0.0014714537963507945,0.0
EIF2AK2,0.1200117716303708,0.04761624484991171,0.001059446733372572,0.0010005885815185403,5.885815185403178e-05
FGR,0.12254267216009418,0.0757504414361389,0.005709240729841083,0.005709240729841083,0.0
GATA2,0.12207180694526192,0.06627427898763978,0.004708652148322542,0.004708652148322542,0.0
HINT2,0.031783402001177165,0.0005885815185403178,5.885815185403178e-05,0.0,5.885815185403178e-05
HLCS,0.11924661565626839,0.05256032960565038,0.0015891701000588581,0.0015303119482048264,5.885815185403178e-05
HNRPD,0.08822836962919364,0.005179517363154797,0.00011771630370806356,0.00011771630370806356,0.0
HOXC8,0.11030017657445557,0.019246615656268392,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
HRB,0.07604473219540907,0.0031194820482636845,0.0,0.0,0.0
KLHL13,0.10052972336668628,0.01053560918187169,0.00017657445556209535,0.00017657445556209535,0.0
LOC51035,0.1190700412007063,0.040317834020011774,0.0013537374926427311,0.0013537374926427311,0.0
MDM4,0.12183637433784579,0.0642731018246027,0.001942319011183049,0.001942319011183049,0.0
MRPL18,0.10241318422601531,0.019070041200706298,0.00017657445556209535,0.00017657445556209535,0.0
NEUROD1,0.11971748087110065,0.05103001765744555,0.0011771630370806356,0.0011771630370806356,0.0
NFATC3,0.11748087110064744,0.03937610359034726,0.000824014125956445,0.000824014125956445,0.0
NFATC4,0.12118893466745144,0.05809299587992937,0.0018246027074749853,0.0018246027074749853,0.0
OTUD7B,0.12042377869334903,0.05373749264273102,0.0017657445556209534,0.0017657445556209534,0.0
PAGE4,0.11706886403766922,0.03649205414949971,0.000824014125956445,0.000824014125956445,0.0
PDLIM5,0.11412595644496763,0.02601530311948205,0.000529723366686286,0.00047086521483225425,5.885815185403178e-05
PLG,0.11883460859329018,0.04125956444967628,0.002354326074161271,0.002354326074161271,0.0
PTPMT1,0.08746321365509123,0.00659211300765156,0.00011771630370806356,0.00011771630370806356,0.0
RELA,0.12254267216009418,0.0781636256621542,0.003237198351971748,0.003237198351971748,0.0
RPS6KA2,0.12136550912301354,0.06321365509123014,0.0025309005297233667,0.0025309005297233667,0.0
SFRS4,0.11547969393761036,0.03608004708652148,0.0004120070629782225,0.0004120070629782225,0.0
SOX10,0.12007062978222484,0.05103001765744555,0.00164802825191289,0.00164802825191289,0.0
SOX2,0.09582107121836374,0.0064155385520894646,5.885815185403178e-05,5.885815185403178e-05,0.0
STK16,0.12054149499705709,0.055738669805768096,0.0027074749852854622,0.0027074749852854622,0.0
TDRD3,0.06262507357268982,0.002413184226015303,5.885815185403178e-05,0.0,5.885815185403178e-05
TSC22D3,0.11901118304885226,0.044320188346085934,0.0004120070629782225,0.0003531489111241907,5.885815185403178e-05
TSG101,0.11954090641553855,0.047733961153619775,0.0008828722778104767,0.0008828722778104767,0.0
TTK,0.12165979988228369,0.06356680400235433,0.006121247792819306,0.006121247792819306,0.0
WDR45L,0.11842260153031195,0.0405532666274279,0.0015303119482048264,0.0015303119482048264,0.0
YES1,0.12165979988228369,0.06533254855797528,0.0028840494408475573,0.0028840494408475573,0.0
ZCCHC14,0.1124190700412007,0.023896409652736903,0.0003531489111241907,0.0003531489111241907,0.0
ZSCAN20,0.11447910535609182,0.027310182460270747,0.0005885815185403178,0.0005885815185403178,0.0
AAMP,0.1053560918187169,0.016362566215420836,0.0002942907592701589,0.0002942907592701589,0.0
FOS,0.12336668628605062,0.09052383755150088,0.008652148322542672,0.00859329017068864,5.885815185403178e-05
GABARAPL2,0.11088875809299588,0.01912889935256033,0.000529723366686286,0.00047086521483225425,5.885815185403178e-05
MAP1LC3B,0.11883460859329018,0.04337845791642143,0.000529723366686286,0.000529723366686286,0.0
PBX3,0.11924661565626839,0.04420247204237787,0.0028840494408475573,0.0028251912889935256,5.885815185403178e-05
SIX5,0.11742201294879341,0.03949381989405533,0.002236609770453208,0.002236609770453208,0.0
TH1L,0.11512654502648617,0.0316656856974691,0.0002942907592701589,0.0002942907592701589,0.0
ZNF143,0.12012948793407888,0.05091230135373749,0.0025897586815773984,0.0025309005297233667,5.885815185403178e-05
AANAT,0.10412007062978222,0.017363154796939378,0.0002942907592701589,0.0002942907592701589,0.0
ASMT,0.05903472630959388,0.00329605650382578,0.00011771630370806356,0.00011771630370806356,0.0
DDC,0.09805768098881695,0.005532666274278988,0.0004120070629782225,0.0003531489111241907,5.885815185403178e-05
IDO1,0.10935844614479105,0.02183637433784579,0.0004120070629782225,0.0004120070629782225,0.0
MAOA,0.11006474396703944,0.022601530311948205,0.0007651559741024132,0.0007062978222483814,5.885815185403178e-05
MAOB,0.11006474396703944,0.022542672160094174,0.0007062978222483814,0.0007062978222483814,0.0
PRKACA,0.12207180694526192,0.07121836374337846,0.0037080635668040023,0.0037080635668040023,0.0
YWHAG,0.12154208357857563,0.06368452030606239,0.004002354326074161,0.004002354326074161,0.0
YWHAZ,0.1213066509711595,0.06356680400235433,0.003001765744555621,0.002942907592701589,5.885815185403178e-05
AARS,0.10341377280753385,0.015126545026486169,0.00017657445556209535,0.00017657445556209535,0.0
AARS2,0.10017657445556209,0.017068864037669218,5.885815185403178e-05,5.885815185403178e-05,0.0
AGXT,0.09923484402589759,0.008004708652148322,0.0006474396703943496,0.0006474396703943496,0.0
AGXT2,0.08410829899941141,0.004120070629782225,0.000529723366686286,0.000529723366686286,0.0
CEBPB,0.12301353737492643,0.08145968216597999,0.00529723366686286,0.00529723366686286,0.0
GARS,0.10553266627427899,0.016656856974690996,0.0002942907592701589,0.0002942907592701589,0.0
GPT,0.0998234255444379,0.009770453207769276,0.0005885815185403178,0.000529723366686286,5.885815185403178e-05
GPT2,0.1125956444967628,0.025191288993525605,0.0006474396703943496,0.0006474396703943496,0.0
SCLY,0.07675103001765744,0.003766921718658034,5.885815185403178e-05,5.885815185403178e-05,0.0
YWHAQ,0.1214832254267216,0.06992348440258976,0.004708652148322542,0.004708652148322542,0.0
AASS,0.10282519128899352,0.015715126545026485,0.00011771630370806356,0.00011771630370806356,0.0
C19ORF62,0.11565626839317246,0.035844614479105356,0.0006474396703943496,0.0006474396703943496,0.0
FASN,0.11901118304885226,0.047733961153619775,0.000824014125956445,0.0007651559741024132,5.885815185403178e-05
HIST1H4B,0.12012948793407888,0.046674514420247205,0.0002942907592701589,0.0002942907592701589,0.0
HIST1H4C,0.11494997057092407,0.026662742789876397,0.00017657445556209535,0.00017657445556209535,0.0
HIST1H4J,0.10847557386698058,0.0164802825191289,0.00017657445556209535,0.00017657445556209535,0.0
HIST4H4,0.11689228958210712,0.034078869923484405,0.000529723366686286,0.000529723366686286,0.0
MDFI,0.11912889935256032,0.04679223072395527,0.0011771630370806356,0.0011771630370806356,0.0
TRAF2,0.12042377869334903,0.05509123013537375,0.002236609770453208,0.002236609770453208,0.0
USP22,0.10223660977045321,0.009476162448499118,0.00017657445556209535,0.00017657445556209535,0.0
ALDH7A1,0.09746909947027663,0.009299587992937022,0.0007651559741024132,0.0007651559741024132,0.0
BTD,0.08605061801059447,0.009299587992937022,0.00011771630370806356,0.00011771630370806356,0.0
ICT1,0.11418481459682166,0.02207180694526192,0.0012948793407886992,0.0012948793407886992,0.0
MYC,0.12336668628605062,0.09540906415538553,0.010771041789287816,0.010712183637433785,5.885815185403178e-05
TERF2,0.11877575044143614,0.04067098293113596,0.0017657445556209534,0.0017657445556209534,0.0
AATF,0.11200706297822248,0.024484991171277223,0.00017657445556209535,0.00017657445556209535,0.0
DAZAP2,0.11559741024131842,0.03190111830488523,0.0006474396703943496,0.0006474396703943496,0.0
E2F6,0.12042377869334903,0.054031783402001175,0.0031783402001177162,0.0031783402001177162,0.0
ELF1,0.120364920541495,0.05044143613890524,0.003590347263095939,0.003590347263095939,0.0
LDOC1,0.11141848145968217,0.018187168922895822,0.0002942907592701589,0.0002942907592701589,0.0
LZTR1,0.11983519717480871,0.0507357268981754,0.000529723366686286,0.000529723366686286,0.0
MAGED1,0.11689228958210712,0.034549735138316655,0.000529723366686286,0.000529723366686286,0.0
MAPT,0.1201883460859329,0.05044143613890524,0.000824014125956445,0.0007651559741024132,5.885815185403178e-05
MAX,0.12236609770453208,0.07139493819894055,0.006827545615067687,0.006827545615067687,0.0
MPP6,0.10476751030017657,0.010771041789287816,0.00011771630370806356,0.00011771630370806356,0.0
PAWR,0.10670982931135962,0.018246027074749854,0.00023543260741612713,0.00023543260741612713,0.0
PCBD2,0.11271336080047087,0.029311359623307828,0.00011771630370806356,0.00011771630370806356,0.0
POLR2J,0.11453796350794584,0.032313125367863446,0.0006474396703943496,0.0006474396703943496,0.0
RB1,0.12224838140082402,0.07327839905826956,0.00264861683343143,0.00264861683343143,0.0
RBL1,0.11783402001177164,0.0392583872866392,0.0011771630370806356,0.001118304885226604,5.885815185403178e-05
RBL2,0.11865803413772807,0.044437904649794,0.001059446733372572,0.001059446733372572,0.0
SS18L1,0.11547969393761036,0.028193054738081223,0.00011771630370806356,0.00011771630370806356,0.0
SUZ12,0.11954090641553855,0.04361389052383755,0.0014714537963507945,0.0014714537963507945,0.0
USF1,0.1214832254267216,0.05791642142436727,0.004002354326074161,0.004002354326074161,0.0
AATK,0.0050618010594467334,0.00023543260741612713,5.885815185403178e-05,5.885815185403178e-05,0.0
STK39,0.09205414949970571,0.0050618010594467334,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
ABAT,0.08634490876986463,0.006474396703943496,0.00023543260741612713,0.00023543260741612713,0.0
ADC,0.07604473219540907,0.00429664508534432,0.00047086521483225425,0.00047086521483225425,0.0
ALDH1A3,0.10771041789287816,0.013713949381989405,0.0012360211889346675,0.0011771630370806356,5.885815185403178e-05
ALDH1B1,0.112948793407887,0.030782813419658623,0.0008828722778104767,0.0008828722778104767,0.0
ALDH2,0.10935844614479105,0.01683343143025309,0.0009417304296645085,0.0009417304296645085,0.0
ALDH3A1,0.1050029429075927,0.013125367863449087,0.0012360211889346675,0.0012360211889346675,0.0
ALDH3A2,0.09276044732195408,0.009711595055915245,0.00047086521483225425,0.00047086521483225425,0.0
ALDH5A1,0.04220129487934079,0.001059446733372572,5.885815185403178e-05,5.885815185403178e-05,0.0
ALDH6A1,0.09158328428487346,0.00859329017068864,0.0002942907592701589,0.0002942907592701589,0.0
ALDH9A1,0.09846968805179518,0.009770453207769276,0.000824014125956445,0.000824014125956445,0.0
AOX1,0.07404355503237198,0.00264861683343143,0.00023543260741612713,0.00023543260741612713,0.0
CNDP1,0.08899352560329606,0.0031783402001177162,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
GAD1,0.1075927015891701,0.018540317834020013,0.0005885815185403178,0.0005885815185403178,0.0
GAD2,0.10482636845203061,0.014537963507945851,0.0007062978222483814,0.0007062978222483814,0.0
GATM,0.0835197174808711,0.00529723366686286,0.000529723366686286,0.00047086521483225425,5.885815185403178e-05
HIBADH,0.1131253678634491,0.031489111241907,0.00023543260741612713,0.00023543260741612713,0.0
HNF4A,0.12160094173042967,0.06550912301353737,0.0031194820482636845,0.0031194820482636845,0.0
UPB1,0.08022366097704532,0.007474985285462037,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
APOA1,0.11895232489699824,0.038552089464390815,0.0006474396703943496,0.0006474396703943496,0.0
COPS2,0.11383166568569747,0.022836962919364334,0.00017657445556209535,0.00017657445556209535,0.0
COPS5,0.12007062978222484,0.054679223072395526,0.0010005885815185403,0.0010005885815185403,0.0
CREBBP,0.12289582107121837,0.08687463213655092,0.004708652148322542,0.004708652148322542,0.0
CSNK2A1,0.12230723955267804,0.07327839905826956,0.0028840494408475573,0.0028840494408475573,0.0
FADD,0.11812831077104179,0.04214243672748676,0.0009417304296645085,0.0009417304296645085,0.0
HGS,0.12071806945261919,0.052913478516774574,0.0015891701000588581,0.0015891701000588581,0.0
LIMK1,0.1155385520894644,0.03384343731606827,0.0005885815185403178,0.0005885815185403178,0.0
LMO7,0.088875809299588,0.00924072984108299,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
NCOA2,0.12089464390818128,0.055208946439081814,0.0011771630370806356,0.0011771630370806356,0.0
PDLIM4,0.0975868157739847,0.009535020600353149,0.00017657445556209535,0.00017657445556209535,0.0
PRPF8,0.11930547380812243,0.04284873454973514,0.001059446733372572,0.001059446733372572,0.0
RAPGEF6,0.08616833431430253,0.007474985285462037,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
RIMS2,0.09134785167745733,0.004355503237198352,0.00017657445556209535,0.00017657445556209535,0.0
RXRA,0.12254267216009418,0.07786933490288404,0.004002354326074161,0.004002354326074161,0.0
SDHB,0.07210123602118894,0.002236609770453208,0.0002942907592701589,0.0002942907592701589,0.0
SNTB2,0.08051795173631549,0.00494408475573867,5.885815185403178e-05,5.885815185403178e-05,0.0
TIAM1,0.11653914067098294,0.03301942319011183,0.0009417304296645085,0.0008828722778104767,5.885815185403178e-05
UBC,0.12354326074161272,0.10423778693349028,0.01883460859329017,0.01877575044143614,5.885815185403178e-05
UGP1,0.034726309593878756,0.000529723366686286,5.885815185403178e-05,5.885815185403178e-05,0.0
XPC,0.11477339611536198,0.031842260153031196,0.00047086521483225425,0.00047086521483225425,0.0
ABCA10,0.07527957622130665,0.0075927015891701,5.885815185403178e-05,5.885815185403178e-05,0.0
ABCA11P,0.10070629782224838,0.013772807533843438,0.00011771630370806356,0.00011771630370806356,0.0
ABCA17P,0.10311948204826368,0.02177751618599176,0.0,0.0,0.0
CTCFL,0.1190700412007063,0.045497351383166566,0.0011771630370806356,0.0011771630370806356,0.0
NRF1,0.12124779281930548,0.05997645673925839,0.0036492054149499706,0.0036492054149499706,0.0
ABCA2,0.09064155385520895,0.013007651559741025,5.885815185403178e-05,5.885815185403178e-05,0.0
ABCD4,0.07474985285462037,0.0025897586815773984,0.0,0.0,0.0
CACNA1A,0.11571512654502648,0.02107121836374338,0.001118304885226604,0.001118304885226604,0.0
CDK5RAP2,0.10818128310771041,0.018246027074749854,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
ABCA3,0.10912301353737493,0.026545026486168334,0.0,0.0,0.0
ABCA4,0.00264861683343143,5.885815185403178e-05,0.0,0.0,0.0
CNGB1,0.06815773984696881,0.00264861683343143,5.885815185403178e-05,5.885815185403178e-05,0.0
ABCA5,0.07498528546203649,0.007474985285462037,0.0,0.0,0.0
E2F1,0.1226015303119482,0.07498528546203649,0.007474985285462037,0.007474985285462037,0.0
ABCA7,0.08793407886992348,0.008298999411418482,5.885815185403178e-05,5.885815185403178e-05,0.0
EBF1,0.12113007651559742,0.05320776927604473,0.0025897586815773984,0.0025897586815773984,0.0
TAL1,0.1213066509711595,0.060859329017068864,0.0025309005297233667,0.0025309005297233667,0.0
ABCB1,0.10835785756327251,0.0164802825191289,5.885815185403178e-05,5.885815185403178e-05,0.0
ARNT,0.11995291347851678,0.04949970570924073,0.0010005885815185403,0.0010005885815185403,0.0
CAV1,0.12077692760447321,0.0620364920541495,0.0014714537963507945,0.0014125956444967628,5.885815185403178e-05
