gene_celegans_stress_up,celegans_stress_up_Fraction_sp_less4,celegans_stress_up_Fraction_sp_less3,celegans_stress_up_Fraction_sp_less2,celegans_stress_up_Fraction_sp_1,celegans_stress_up_Fraction_sp_0
PGS1,0.3072048283666541,0.11987929083364768,0.0033949453036589967,0.0033949453036589967,0.0
UBE3B,0.27204828366654094,0.04232365145228216,0.0006035458317615994,0.0005281026027913995,7.544322897019993e-05
UBE3C,0.3052433044134289,0.12357600905318748,0.009128630705394191,0.009128630705394191,0.0
UBE3A,0.3073557148245945,0.12161448509996228,0.006110901546586194,0.006110901546586194,0.0
UBE3D,0.2944549226706903,0.07280271595624292,0.002036967182195398,0.002036967182195398,0.0
HOOK3,0.27853640135797814,0.04768012070916635,0.0007544322897019992,0.0007544322897019992,0.0
MTRF1,0.3076574877404753,0.1033572236891739,0.002112410411165598,0.002112410411165598,0.0
TMTC1,0.3130139569973595,0.13708034703885327,0.005431912485854395,0.005431912485854395,0.0
MTFR1,0.2930215013202565,0.07778196906827613,0.0024896265560165973,0.0024896265560165973,0.0
GET4,0.3147491512636741,0.14628442097321764,0.004979253112033195,0.004903809883062995,7.544322897019993e-05
GLOD4,0.2981516408902301,0.07582044511505093,0.0015088645794039985,0.0015088645794039985,0.0
GCH1,0.3139947189739721,0.15111278762731045,0.0067898906073179935,0.006714447378347793,7.544322897019993e-05
NAA20,0.3072048283666541,0.12078460958129007,0.008223311957751792,0.008223311957751792,0.0
NAA25,0.2957374575631837,0.0989815164089023,0.006110901546586194,0.006035458317615994,7.544322897019993e-05
CNKSR1,0.3117314221048661,0.1053941908713693,0.005281026027913994,0.005281026027913994,0.0
CNKSR2,0.2724254998113919,0.04277631082610336,0.0006789890607317993,0.0006789890607317993,0.0
QDPR,0.3088645794039985,0.12206714447378347,0.007468879668049793,0.007393436439079593,7.544322897019993e-05
TBC1D13,0.28072425499811393,0.035835533760844966,0.0005281026027913995,0.0005281026027913995,0.0
TBC1D17,0.26148623161071294,0.03410033949453037,0.0003772161448509996,0.0003772161448509996,0.0
TBC1D14,0.2915126367408525,0.06231610712938514,0.0006789890607317993,0.0006789890607317993,0.0
TBC1D15,0.25537533006412677,0.03847604677480196,0.0005281026027913995,0.0005281026027913995,0.0
HSPA1B,0.0014334213504337986,0.0003772161448509996,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
HSPA1A,0.06163711806865334,0.0013579781214635986,0.0003772161448509996,0.0003017729158807997,7.544322897019993e-05
IKBKAP,0.3109769898151641,0.12795171633345906,0.007619766125990192,0.007619766125990192,0.0
PF4,0.28826857789513394,0.05695963787250094,0.001886080724254998,0.001886080724254998,0.0
HSPA1L,0.2718973972086005,0.03862693323274236,0.0003017729158807997,0.00022632968691059977,7.544322897019993e-05
ATP7A,0.2958129007921539,0.07167106752168993,0.0015088645794039985,0.0014334213504337986,7.544322897019993e-05
CYSLTR1,0.3075820445115051,0.1044888721237269,0.005130139569973595,0.005054696341003395,7.544322897019993e-05
PTGIS,0.3169370049038099,0.16265560165975104,0.013504337985665787,0.013504337985665787,0.0
HSPA13,0.2994341757827235,0.07053941908713693,0.0025650697849867975,0.0024896265560165973,7.544322897019993e-05
HSPA14,0.2737834779328555,0.06835156544700113,0.0033195020746887966,0.0033195020746887966,0.0
MXI1,0.2921916258015843,0.07136929460580912,0.0006789890607317993,0.0006035458317615994,7.544322897019993e-05
PDE2A,0.2632214258770275,0.04202187853640136,0.0015088645794039985,0.0014334213504337986,7.544322897019993e-05
DXO,0.31293851376838927,0.13851376838928706,0.00867597133157299,0.008600528102602792,7.544322897019993e-05
SCFD1,0.2884949075820445,0.06284420973217654,0.002036967182195398,0.002036967182195398,0.0
SCFD2,0.24232365145228216,0.04277631082610336,0.000980761976612599,0.0009053187476423991,7.544322897019993e-05
MYPOP,0.2982270841192003,0.06374952847981893,0.000980761976612599,0.000980761976612599,0.0
GCOM1,0.26578649566201434,0.026405130139569973,0.0003017729158807997,0.0003017729158807997,0.0
MEN1,0.3174651075066013,0.1783477932855526,0.011542814032440589,0.011542814032440589,0.0
CPSF4L,0.0,0.0,0.0,0.0,0.0
CD8B,0.3087891361750283,0.12063372312334968,0.006714447378347793,0.006714447378347793,0.0
CTAGE5,0.3155790267823463,0.17525462089777444,0.00935496039230479,0.00935496039230479,0.0
OR2L3,0.07944172010562052,0.002640513013956997,0.0,0.0,0.0
STAMBPL1,0.2810260279139947,0.04850999622783855,0.0009053187476423991,0.0009053187476423991,0.0
GALNT12,0.27521689928328935,0.04104111655978876,0.0015088645794039985,0.0014334213504337986,7.544322897019993e-05
TTI1,0.2843455299886835,0.060731799321010936,0.0009053187476423991,0.0009053187476423991,0.0
AHR,0.3124858543945681,0.12448132780082988,0.0036967182195397964,0.0036212749905695962,7.544322897019993e-05
STK38L,0.3104488872123727,0.11429649188985289,0.004903809883062995,0.004828366654092795,7.544322897019993e-05
QSOX2,0.3019238023387401,0.0960392304790645,0.0025650697849867975,0.0024896265560165973,7.544322897019993e-05
TADA2A,0.2729536024141833,0.051829498302527345,0.0003772161448509996,0.0003772161448509996,0.0
TADA2B,0.2926442851754055,0.08230856280648811,0.001961523953225198,0.001961523953225198,0.0
NR2C2AP,0.2786118445869483,0.05160316861561675,0.0034703885326291964,0.0034703885326291964,0.0
DYNC2LI1,0.3128630705394191,0.14394568087514145,0.01003394945303659,0.00995850622406639,7.544322897019993e-05
KIF9,0.26276876650320635,0.03470388532629196,0.00045265937382119953,0.00045265937382119953,0.0
KIF6,0.3066767257638627,0.1066012825348925,0.004752923425122595,0.004752923425122595,0.0
KIF7,0.3171633345907205,0.185288570350811,0.016295737457563183,0.016295737457563183,0.0
AP3M1,0.24119200301772917,0.03470388532629196,0.00045265937382119953,0.0003772161448509996,7.544322897019993e-05
AP3M2,0.3126367408525085,0.13202565069784986,0.005733685401735194,0.005733685401735194,0.0
S100Z,0.2980007544322897,0.07702753677857413,0.004903809883062995,0.004903809883062995,0.0
KIRREL,0.3166352319879291,0.17487740475292343,0.013730667672576385,0.013730667672576385,0.0
TNKS1BP1,0.3041870992078461,0.08509996227838551,0.0012070916635231988,0.0012070916635231988,0.0
ABT1,0.3112033195020747,0.14236137306676724,0.005582798943794795,0.005507355714824595,7.544322897019993e-05
LAPTM4A,0.3019992455677103,0.0995850622406639,0.0036212749905695962,0.0036212749905695962,0.0
DHFRL1,0.3058468502451905,0.0967182195397963,0.003093172387778197,0.003093172387778197,0.0
ESYT1,0.3087136929460581,0.0971708789136175,0.0018106374952847981,0.0018106374952847981,0.0
ESYT2,0.3171633345907205,0.17804602036967182,0.010788381742738589,0.010712938513768389,7.544322897019993e-05
CXCR3,0.3135420596001509,0.14387023764617127,0.00943040362127499,0.00943040362127499,0.0
CXCR2,0.3039607695209355,0.08909845341380611,0.002112410411165598,0.002112410411165598,0.0
CXCR1,0.208298755186722,0.02021878536401358,0.00045265937382119953,0.00045265937382119953,0.0
CXCR6,0.3024519049415315,0.08427008675971331,0.003017729158807997,0.003017729158807997,0.0
CXCR5,0.1832516031686156,0.011693700490380989,0.0,0.0,0.0
CXCR4,0.31052433044134287,0.11527725386646548,0.008298755186721992,0.008298755186721992,0.0
CRYBB2,0.0,0.0,0.0,0.0,0.0
CRYBB3,0.23598642021878535,0.023161071293851376,0.00015088645794039985,0.00015088645794039985,0.0
CRYBB1,0.23289324783100718,0.024141833270463976,0.0003772161448509996,0.0003772161448509996,0.0
MAPKBP1,0.3166352319879291,0.16869105997736702,0.009053187476423991,0.008977744247453791,7.544322897019993e-05
IFI44,0.25982648057336855,0.032893247831007166,0.0003772161448509996,0.0003772161448509996,0.0
C5AR1,0.2980761976612599,0.06970954356846473,0.0031686156167483968,0.0031686156167483968,0.0
ANKRD11,0.3038098830629951,0.10750660128253489,0.005582798943794795,0.005582798943794795,0.0
HAGHL,0.3127876273104489,0.13300641267446248,0.004903809883062995,0.004828366654092795,7.544322897019993e-05
OR2V1,0.0,0.0,0.0,0.0,0.0
OR2V2,0.05364013579781215,0.0058845718596755945,0.0018106374952847981,0.0018106374952847981,0.0
VNN2,0.2933232742361373,0.06593738211995473,0.004073934364390796,0.004073934364390796,0.0
VNN3,0.2849490758204451,0.054771784232365145,0.0024896265560165973,0.0024896265560165973,0.0
VNN1,0.31188230856280647,0.12704639758581668,0.0072425499811391925,0.0072425499811391925,0.0
KLRG1,0.2688796680497925,0.03402489626556016,0.0006035458317615994,0.0005281026027913995,7.544322897019993e-05
RETNLB,0.13443983402489626,0.01109015465861939,0.0007544322897019992,0.0007544322897019992,0.0
SLC4A1AP,0.2781591852131271,0.05175405507355715,0.0016597510373443983,0.0016597510373443983,0.0
WDYHV1,0.30320633723123347,0.0998868351565447,0.0015843078083741984,0.0015843078083741984,0.0
GPBP1,0.3010939268200679,0.0912108638249717,0.002036967182195398,0.002036967182195398,0.0
CEP250,0.31324028668427006,0.15020746887966804,0.008826857789513391,0.00875141456054319,7.544322897019993e-05
UHRF2,0.3136175028291211,0.17201056205205584,0.015465861938890985,0.015465861938890985,0.0
HHLA2,0.28857035081101473,0.055450773293096944,0.001961523953225198,0.001961523953225198,0.0
HHLA3,0.3053941908713693,0.09173896642776311,0.0027913994718973974,0.0027913994718973974,0.0
DSCC1,0.17797057714070164,0.014107883817427386,0.00015088645794039985,0.00015088645794039985,0.0
PRSS1,0.007619766125990192,0.0006035458317615994,0.0003017729158807997,0.0003017729158807997,0.0
TSLP,0.12289701999245568,0.0036212749905695962,0.00015088645794039985,0.00015088645794039985,0.0
PRSS8,0.3150509241795549,0.14854771784232365,0.012372689551112788,0.012372689551112788,0.0
RB1,0.2556016597510373,0.02285929837797058,0.0003772161448509996,0.0003017729158807997,7.544322897019993e-05
MC4R,0.15616748396831384,0.008902301018483591,7.544322897019993e-05,7.544322897019993e-05,0.0
MAT2A,0.16914371935118824,0.012674462466993587,7.544322897019993e-05,0.0,7.544322897019993e-05
HEG1,0.2990569596378725,0.08608072425499812,0.004224820822331196,0.004224820822331196,0.0
MAT2B,0.2002263296869106,0.014937759336099586,0.0,0.0,0.0
CASC3,0.3109015465861939,0.14462466993587325,0.005582798943794795,0.005507355714824595,7.544322897019993e-05
CASC1,0.31241041116559787,0.12651829498302528,0.007544322897019992,0.007544322897019992,0.0
ARR3,0.01109015465861939,0.0007544322897019992,0.00015088645794039985,7.544322897019993e-05,7.544322897019993e-05
CASC5,0.3136175028291211,0.14402112410411166,0.008374198415692192,0.008374198415692192,0.0
CASC4,0.31188230856280647,0.12357600905318748,0.005960015088645794,0.005960015088645794,0.0
PXMP2,0.2887212372689551,0.061712561297623536,0.002640513013956997,0.002640513013956997,0.0
PXMP4,0.18574122972463222,0.009883062995096191,0.0003017729158807997,0.00022632968691059977,7.544322897019993e-05
NUDT13,0.25711052433044135,0.03138438325160317,0.0003772161448509996,0.0003772161448509996,0.0
MYEOV2,0.3069030554507733,0.10569596378725009,0.005130139569973595,0.005130139569973595,0.0
CYP2C18,0.3062240663900415,0.0947566955865711,0.004300264051301396,0.004300264051301396,0.0
FAM160A2,0.3036589966050547,0.1040362127499057,0.0025650697849867975,0.0025650697849867975,0.0
NAALADL2,0.2913617502829121,0.07393436439079593,0.0012070916635231988,0.0012070916635231988,0.0
KNCN,0.3087136929460581,0.1106752168992833,0.008600528102602792,0.008600528102602792,0.0
FAM50B,0.3131648434552999,0.14107883817427386,0.0063372312334967935,0.006261788004526593,7.544322897019993e-05
NME1-NME2,0.2927197284043757,0.05175405507355715,0.003923047906450396,0.003847604677480196,7.544322897019993e-05
AQP7,0.2705394190871369,0.03877781969068276,0.0014334213504337986,0.0013579781214635986,7.544322897019993e-05
AQP4,0.24571859675594115,0.021124104111655977,0.0003772161448509996,0.0003772161448509996,0.0
AQP5,0.2825348924933987,0.04654847227461335,0.0012825348924933987,0.0012825348924933987,0.0
AQP2,0.04654847227461335,0.0012825348924933987,7.544322897019993e-05,0.0,7.544322897019993e-05
AQP3,0.3163334590720483,0.15601659751037344,0.007695209354960392,0.007695209354960392,0.0
AQP8,1.0,1.0,1.0,0.0,1.0
RHAG,1.0,1.0,1.0,0.0,1.0
GUCY1B3,0.3115050924179555,0.12946058091286308,0.005431912485854395,0.005431912485854395,0.0
LZTR1,0.3105997736703131,0.12553753300641268,0.004828366654092795,0.004828366654092795,0.0
CEP164,0.3150509241795549,0.17155790267823462,0.015088645794039984,0.015088645794039984,0.0
ADORA1,0.17163334590720483,0.007317993210109393,0.00022632968691059977,0.00022632968691059977,0.0
ADORA3,0.24126744624669935,0.028668427008675973,0.0012825348924933987,0.0012825348924933987,0.0
RESP18,0.2669935873255375,0.046171256129762354,0.0027159562429271973,0.0027159562429271973,0.0
BTNL2,0.23855149000377215,0.03342135043379857,0.00022632968691059977,0.00022632968691059977,0.0
ACTC1,0.2659373821199547,0.042549981139192755,0.0006789890607317993,0.0006789890607317993,0.0
DSN1,0.2983779705771407,0.08110147114296491,0.003244058845718597,0.003244058845718597,0.0
FHL2,0.3011693700490381,0.0932478310071671,0.0033195020746887966,0.003244058845718597,7.544322897019993e-05
FHL3,0.3101471142964919,0.11761599396454168,0.003847604677480196,0.003772161448509996,7.544322897019993e-05
FHL1,0.31814409656733306,0.1866465484722746,0.016295737457563183,0.016295737457563183,0.0
FHL5,0.3126367408525085,0.13308185590343266,0.008525084873632592,0.008449641644662392,7.544322897019993e-05
FTH1,0.2987551867219917,0.06812523576009054,0.0012070916635231988,0.001131648434552999,7.544322897019993e-05
ZNF248,0.3174651075066013,0.1824217276499434,0.015918521312712184,0.015918521312712184,0.0
PAWR,0.3047906450396077,0.1059222934741607,0.0027913994718973974,0.0027913994718973974,0.0
RAD51D,0.3001886080724255,0.08841946435307431,0.0012070916635231988,0.0012070916635231988,0.0
RAD51C,0.3109769898151641,0.12757450018860808,0.0031686156167483968,0.0031686156167483968,0.0
GATAD2B,0.3036589966050547,0.1112787627310449,0.005130139569973595,0.005130139569973595,0.0
GATAD2A,0.3077329309694455,0.12621652206714448,0.004300264051301396,0.004300264051301396,0.0
DNA2,0.22270841192003019,0.016371180686533385,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
KCNS1,0.2842700867597133,0.046850245190494154,0.0006035458317615994,0.0006035458317615994,0.0
KCNS2,0.1914749151263674,0.01863447755563938,0.0,0.0,0.0
KCNS3,0.17955488494907582,0.013428894756695587,0.00015088645794039985,0.00015088645794039985,0.0
SPOP,0.30728027159562427,0.12131271218408148,0.0031686156167483968,0.003093172387778197,7.544322897019993e-05
OR2M4,0.0,0.0,0.0,0.0,0.0
TP53BP1,0.3171633345907205,0.1831007167106752,0.018785364013579782,0.01870992078460958,7.544322897019993e-05
IPPK,0.2957374575631837,0.055752546208977745,0.0006789890607317993,0.0006789890607317993,0.0
MRPS30,0.2936250471520181,0.08253489249339872,0.006110901546586194,0.006110901546586194,0.0
DARS,0.2995096190116937,0.08381742738589211,0.001131648434552999,0.001131648434552999,0.0
GLRX5,0.3112787627310449,0.14243681629573746,0.011920030177291588,0.011844586948321387,7.544322897019993e-05
GLRX2,0.3014711429649189,0.11241041116559788,0.007167106752168993,0.007091663523198793,7.544322897019993e-05
GLRX3,0.2993587325537533,0.1053187476423991,0.00950584685024519,0.00943040362127499,7.544322897019993e-05
S100A11,0.31648434552998866,0.16559788758958882,0.008223311957751792,0.008223311957751792,0.0
S100A10,0.3035835533760845,0.08630705394190871,0.0017351942663145982,0.0017351942663145982,0.0
S100A13,0.27529234251225954,0.048811769143719354,0.0009053187476423991,0.0009053187476423991,0.0
S100A12,0.2721991701244813,0.04805733685401735,0.0006035458317615994,0.0006035458317615994,0.0
S100A14,0.3130139569973595,0.12153904187099208,0.008374198415692192,0.008374198415692192,0.0
PHYHIP,0.3028291210863825,0.08200678989060732,0.002866842700867597,0.0027913994718973974,7.544322897019993e-05
S100A16,0.2980761976612599,0.06367408525084874,0.000980761976612599,0.000980761976612599,0.0
CACNA2D1,0.3176159939645417,0.18559034326669183,0.014032440588457186,0.013956997359486986,7.544322897019993e-05
GRK6,0.29588834402112413,0.07597133157299132,0.0015088645794039985,0.0014334213504337986,7.544322897019993e-05
GRK7,0.0,0.0,0.0,0.0,0.0
GRK4,0.3133911731422105,0.14115428140324407,0.006865333836288193,0.0067898906073179935,7.544322897019993e-05
GRK5,0.31407016220294226,0.14153149754809505,0.0063372312334967935,0.006261788004526593,7.544322897019993e-05
GRK1,0.26284420973217654,0.040890230101848356,0.0003772161448509996,0.0003017729158807997,7.544322897019993e-05
KLHL6,0.3119577517917767,0.12153904187099208,0.00927951716333459,0.00927951716333459,0.0
KLHL7,0.3163334590720483,0.15843078083741985,0.009053187476423991,0.009053187476423991,0.0
KLHL5,0.2913617502829121,0.06420218785364014,0.000980761976612599,0.000980761976612599,0.0
KLHL2,0.27016220294228593,0.03598642021878536,0.0003772161448509996,0.0003772161448509996,0.0
KLHL3,0.30863824971708786,0.11520181063749528,0.006110901546586194,0.006110901546586194,0.0
KLHL1,0.3079592606563561,0.1031308940022633,0.006412674462466994,0.006412674462466994,0.0
KLHL8,1.0,1.0,1.0,0.0,1.0
KLHL9,0.27853640135797814,0.05680875141456054,0.00045265937382119953,0.00045265937382119953,0.0
RELL1,0.3084119200301773,0.1020746887966805,0.0021878536401357977,0.0021878536401357977,0.0
TCTN3,0.3054696341003395,0.11180686533383628,0.004149377593360996,0.004073934364390796,7.544322897019993e-05
TNXB,0.31271218408147866,0.12651829498302528,0.0077706525839305925,0.0077706525839305925,0.0
FATE1,0.0,0.0,0.0,0.0,0.0
SERPINB13,0.003847604677480196,7.544322897019993e-05,0.0,0.0,0.0
SERPINB12,0.3060731799321011,0.0898528857035081,0.002112410411165598,0.002112410411165598,0.0
LRMP,0.3070539419087137,0.1071293851376839,0.0053564692568841945,0.0053564692568841945,0.0
BSCL2,0.3163334590720483,0.16069407770652583,0.006186344775556394,0.006186344775556394,0.0
GSTT2B,1.0,1.0,1.0,0.0,1.0
SLC32A1,0.3093172387778197,0.11218408147868729,0.0053564692568841945,0.005281026027913994,7.544322897019993e-05
SEZ6,0.26714447378347794,0.03945680875141456,0.0014334213504337986,0.0014334213504337986,0.0
MPV17L2,0.2771029800075443,0.06088268577895134,0.0015843078083741984,0.0015843078083741984,0.0
SYNE1,0.3071293851376839,0.1041116559788759,0.0023387400980761975,0.0023387400980761975,0.0
SYNE2,0.0,0.0,0.0,0.0,0.0
RIMS3,0.2953602414183327,0.08034703885326291,0.001886080724254998,0.0018106374952847981,7.544322897019993e-05
OTC,0.0947566955865711,0.004828366654092795,0.00015088645794039985,0.00015088645794039985,0.0
UBQLN2,0.201508864579404,0.011391927574500188,0.00022632968691059977,0.00022632968691059977,0.0
UBQLN1,0.2938513768389287,0.08396831384383252,0.003244058845718597,0.0031686156167483968,7.544322897019993e-05
UBQLN4,0.19577517917766882,0.00958129007921539,0.00015088645794039985,0.00015088645794039985,0.0
DAPK3,0.3046397585816673,0.09551112787627311,0.002640513013956997,0.002640513013956997,0.0
DAPK2,0.2933232742361373,0.06193889098453414,0.0015088645794039985,0.0015088645794039985,0.0
DAPK1,0.25567710298000756,0.02987551867219917,0.0003772161448509996,0.0003772161448509996,0.0
ULK2,0.3170878913617503,0.17668804224820822,0.012976235382874388,0.012900792153904187,7.544322897019993e-05
ULK3,0.3145228215767635,0.13504337985665787,0.003998491135420596,0.003998491135420596,0.0
SNTA1,0.31459826480573366,0.15601659751037344,0.00875141456054319,0.00867597133157299,7.544322897019993e-05
ULK1,0.17118068653338364,0.009204073934364392,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
ULK4,0.24918898528857036,0.03508110147114297,0.00022632968691059977,0.00022632968691059977,0.0
TNR,0.2796680497925311,0.05273481705016975,0.001961523953225198,0.001961523953225198,0.0
ZFPL1,0.21312712184081478,0.01953979630328178,0.00015088645794039985,0.00015088645794039985,0.0
TNF,0.2934741606940777,0.06714447378347793,0.002640513013956997,0.002640513013956997,0.0
TNN,0.0,0.0,0.0,0.0,0.0
UBL5,0.30863824971708786,0.12184081478687288,0.00867597133157299,0.00867597133157299,0.0
UBL7,0.27061486231610715,0.04066390041493776,0.0007544322897019992,0.0007544322897019992,0.0
GOLPH3,0.27227461335345154,0.03613730667672577,0.0006789890607317993,0.0006789890607317993,0.0
STK10,0.3081101471142965,0.1066767257638627,0.006639004149377593,0.006639004149377593,0.0
STK11,0.25552621652206714,0.02776310826103357,0.0003772161448509996,0.0003772161448509996,0.0
STK16,0.31429649188985287,0.15835533760844964,0.007393436439079593,0.007393436439079593,0.0
HCRT,0.0,0.0,0.0,0.0,0.0
SV2A,0.31376838928706147,0.13391173142210486,0.009204073934364392,0.009204073934364392,0.0
SV2C,0.25597887589588836,0.04081478687287816,0.0009053187476423991,0.0009053187476423991,0.0
SV2B,0.27257638626933234,0.04337985665786496,0.0012825348924933987,0.0012825348924933987,0.0
KRT34,0.23108261033572236,0.01953979630328178,0.0003772161448509996,0.0003772161448509996,0.0
EHF,0.3136929460580913,0.13345907204828367,0.00995850622406639,0.00995850622406639,0.0
GRB10,0.1085628064881177,0.004149377593360996,7.544322897019993e-05,0.0,7.544322897019993e-05
GRB14,0.2907582044511505,0.05952470765748774,0.0009053187476423991,0.0008298755186721991,7.544322897019993e-05
HSD17B12,0.11987929083364768,0.005733685401735194,0.00015088645794039985,0.00015088645794039985,0.0
GPR15,0.3054696341003395,0.0958129007921539,0.0035458317615993966,0.0035458317615993966,0.0
HSD17B11,0.3044888721237269,0.07702753677857413,0.001961523953225198,0.001961523953225198,0.0
HSD17B14,0.3020746887966805,0.08381742738589211,0.0033949453036589967,0.0033949453036589967,0.0
GPR19,0.2975480950584685,0.07431158053564693,0.0027159562429271973,0.0027159562429271973,0.0
GPR18,0.3096190116937005,0.12493398717465108,0.006261788004526593,0.006261788004526593,0.0
ARNTL,1.0,1.0,1.0,0.0,1.0
KCNMA1,0.2975480950584685,0.08472274613353452,0.001961523953225198,0.001886080724254998,7.544322897019993e-05
HEATR5A,0.15201810637495286,0.007393436439079593,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
HEATR5B,0.2969445492267069,0.0940777065258393,0.0012070916635231988,0.001131648434552999,7.544322897019993e-05
OR14C36,0.0,0.0,0.0,0.0,0.0
ARNT2,0.3143719351188231,0.15209354960392305,0.01010939268200679,0.01003394945303659,7.544322897019993e-05
PLXNC1,0.3062995096190117,0.1018483591097699,0.0027913994718973974,0.0027913994718973974,0.0
ZNRF4,0.23636363636363636,0.024292719728404376,0.004602036967182196,0.004602036967182196,0.0
ZNRF1,0.23508110147114297,0.02285929837797058,7.544322897019993e-05,7.544322897019993e-05,0.0
ZNRF3,0.24956620143342134,0.03115805356469257,7.544322897019993e-05,7.544322897019993e-05,0.0
ZNRF2,0.3006412674462467,0.0898528857035081,0.0017351942663145982,0.0016597510373443983,7.544322897019993e-05
MYBBP1A,0.28721237268955113,0.08328932478310072,0.004526593738211996,0.004526593738211996,0.0
EFCAB5,0.0,0.0,0.0,0.0,0.0
FLNA,0.3167106752168993,0.17201056205205584,0.012372689551112788,0.012372689551112788,0.0
EFCAB7,0.3161071293851377,0.16786118445869483,0.012523576009053187,0.012448132780082987,7.544322897019993e-05
EFCAB6,0.3139192757450019,0.14371935118823084,0.008826857789513391,0.008826857789513391,0.0
EFCAB2,0.29913240286684273,0.07785741229724633,0.0012825348924933987,0.0012070916635231988,7.544322897019993e-05
LETM1,0.30320633723123347,0.12018106374952849,0.0072425499811391925,0.007167106752168993,7.544322897019993e-05
LETM2,0.3011693700490381,0.08102602791399471,0.0013579781214635986,0.0013579781214635986,0.0
RAD51AP1,0.2994341757827235,0.08245944926442851,0.004979253112033195,0.004979253112033195,0.0
RAD51AP2,0.2745379102225575,0.03975858166729536,0.00045265937382119953,0.00045265937382119953,0.0
SAP30BP,0.28178046020369674,0.06382497170878913,0.0009053187476423991,0.0008298755186721991,7.544322897019993e-05
SIT1,0.31376838928706147,0.14424745379102225,0.010712938513768389,0.010712938513768389,0.0
MT2A,0.25786495662014336,0.024820822331195775,0.0003772161448509996,0.0003772161448509996,0.0
PSMD8,0.3001886080724255,0.11346661637118069,0.007393436439079593,0.007317993210109393,7.544322897019993e-05
PSMD5,0.26767257638626935,0.04277631082610336,0.000980761976612599,0.000980761976612599,0.0
PSMD4,0.2982270841192003,0.0953602414183327,0.005054696341003395,0.004979253112033195,7.544322897019993e-05
PSMD7,0.3115050924179555,0.14092795171633346,0.008298755186721992,0.008223311957751792,7.544322897019993e-05
PSMD6,0.28230856280648814,0.06820067898906074,0.003772161448509996,0.0036967182195397964,7.544322897019993e-05
PSMD1,0.30373443983402487,0.12153904187099208,0.00935496039230479,0.00927951716333459,7.544322897019993e-05
PSMD3,0.2873632591474915,0.08434552998868351,0.006186344775556394,0.006110901546586194,7.544322897019993e-05
PSMD2,0.2996605054696341,0.1026782346284421,0.007619766125990192,0.007544322897019992,7.544322897019993e-05
RPGRIP1L,0.3174651075066013,0.18023387400980762,0.01803093172387778,0.017955488494907582,7.544322897019993e-05
TIMP4,0.2954356846473029,0.07732930969445492,0.002036967182195398,0.002036967182195398,0.0
COPS7B,0.3127876273104489,0.14824594492644286,0.01003394945303659,0.01003394945303659,0.0
COPS7A,0.3023010184835911,0.0964918898528857,0.004752923425122595,0.004752923425122595,0.0
NAF1,0.3001886080724255,0.11369294605809128,0.006865333836288193,0.0067898906073179935,7.544322897019993e-05
DKK4,0.17955488494907582,0.01018483591097699,7.544322897019993e-05,7.544322897019993e-05,0.0
DKK2,0.28366654092795174,0.06156167483968314,0.0003017729158807997,0.0003017729158807997,0.0
DKK3,0.30999622783855146,0.11512636740852508,0.004752923425122595,0.004752923425122595,0.0
SPIRE2,0.3167106752168993,0.15149000377216146,0.007468879668049793,0.007468879668049793,0.0
RABGGTB,0.25922293474160696,0.03945680875141456,0.0013579781214635986,0.0012825348924933987,7.544322897019993e-05
RABGGTA,0.3139947189739721,0.13526970954356846,0.005205582798943795,0.005205582798943795,0.0
EBLN2,0.2948321388155413,0.0945303658996605,0.0031686156167483968,0.0031686156167483968,0.0
POF1B,0.3102980007544323,0.1010939268200679,0.005507355714824595,0.005507355714824595,0.0
PLBD2,0.20867597133157298,0.017050169747265184,0.0003017729158807997,0.00022632968691059977,7.544322897019993e-05
CEP350,0.3010939268200679,0.1059222934741607,0.005733685401735194,0.005733685401735194,0.0
YEATS2,0.3142210486608827,0.16046774801961525,0.008525084873632592,0.008525084873632592,0.0
TCEANC,0.26012825348924934,0.02874387023764617,0.00022632968691059977,0.00022632968691059977,0.0
C11orf58,0.3124858543945681,0.14832138815541304,0.005054696341003395,0.005054696341003395,0.0
TICAM2,0.0,0.0,0.0,0.0,0.0
GANC,0.2919652961146737,0.07831007167106752,0.0007544322897019992,0.0006789890607317993,7.544322897019993e-05
TUBB,0.03047906450396077,0.0005281026027913995,0.0,0.0,0.0
HDAC1,0.3125612976235383,0.14628442097321764,0.006714447378347793,0.006639004149377593,7.544322897019993e-05
HDAC3,0.2988306299509619,0.08819313466616371,0.002036967182195398,0.001961523953225198,7.544322897019993e-05
HDAC2,0.3009430403621275,0.12402866842700867,0.007091663523198793,0.007016220294228593,7.544322897019993e-05
HDAC5,0.2994341757827235,0.07008675971331572,0.0012825348924933987,0.0012070916635231988,7.544322897019993e-05
HDAC4,0.3004903809883063,0.07129385137683893,0.0014334213504337986,0.0013579781214635986,7.544322897019993e-05
HDAC7,0.3143719351188231,0.14447378347793285,0.006186344775556394,0.006110901546586194,7.544322897019993e-05
HDAC6,0.3104488872123727,0.11821953979630329,0.006110901546586194,0.006035458317615994,7.544322897019993e-05
HDAC9,0.3087136929460581,0.1099962278385515,0.003017729158807997,0.0029422859298377972,7.544322897019993e-05
